condition_id,batch_id,pressure_axis,expected_pressure_axes,expected_pressure_count,intervention_role,variant,pressure_level,pair_id,pressure_pair_key,physical_strategy_id,coordinator_pressure_kind,coordinator_shape_id,scenario_level,join_shape_id,planned_counterfactual_pair,result_equivalence_status,is_negative_control,is_calibration,network_subblock,template_id,logical_question_id,sql_shape_id,param_json,dataset_profile_id,dataset_size_class,dataset_skew_level,regional_distribution,runtime_config_id,topology_id,execution_strategy,physical_execution_count,repetition_count,stable_identity_valid,sentinel_flag
batch-120-skew-raw-large-skew-heavy-v1::B::broad_filter_hot,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-e7bbeb06f0c022224a14f535,skew__broad_filter_hot,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-72cd73805665fa1e,"{""as_of_unix"":1782864000,""lookback_days"":30,""min_value"":0}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::global_rollup,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-dfd2986c22f1c64697fae8cd,skew__global_rollup,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_count_rollup,event_full_scan_summary,sql-db276908c61bec68,"{""as_of_unix"":1782864000,""lookback_days"":30}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::hot_worker_probe_high_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-a530d25d6eb0c5bc6e4b0c05,skew__hot_worker_probe_high_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-d09b130e0d967e62,"{""as_of_unix"":1782864000,""cpu_terms"":128,""eu_hot_tenant_max"":20,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10020,""us_hot_tenant_min"":10001}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::hot_worker_probe_low_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-a8f9d5293f47dfcb7aa7875c,skew__hot_worker_probe_low_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-7a3950361862b0da,"{""as_of_unix"":1782864000,""cpu_terms"":32,""eu_hot_tenant_max"":20,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10020,""us_hot_tenant_min"":10001}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::selective_filter_control,batch-120-skew,worker_data_skew,,0,negative_control,mitigated,mitigated,pair-61b2fcd092b9ee4cb8f78bc8,skew__selective_filter_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-761cdd1358640ec9,"{""as_of_unix"":1782864000,""lookback_days"":1,""min_value"":950}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::tenant_point_cold_control,batch-120-skew,worker_data_skew,,0,negative_control,mitigated,mitigated,pair-ef53fe8a8a01ff8dceb2031a,skew__tenant_point_cold_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-8069030cefe0f921,"{""as_of_unix"":1782864000,""eu_tenant_id"":100,""lookback_days"":30,""us_tenant_id"":10100}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::tenant_point_hot,batch-120-skew,worker_data_skew,,0,negative_control,mitigated,mitigated,pair-de58c794cb3e4c5cdb213dc6,skew__tenant_point_hot,hot_data_activation,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-b936a94f75e5f3b1,"{""as_of_unix"":1782864000,""eu_tenant_id"":1,""lookback_days"":30,""us_tenant_id"":10001}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::top_tenants_full,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-174c56f135fa1cdc836cc8f3,skew__top_tenants_full,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-9838b088a2faee02,"{""as_of_unix"":1782864000,""limit_k"":100,""lookback_days"":30}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::top_tenants_medium,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-0084d0e4ed7184a8eefc7ee3,skew__top_tenants_medium,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-e1035e607263209c,"{""as_of_unix"":1782864000,""limit_k"":75,""lookback_days"":14}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::B::top_tenants_short,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-e7fc4f121a5482f7d550aa95,skew__top_tenants_short,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-dd792b80bcb5b60d,"{""as_of_unix"":1782864000,""limit_k"":50,""lookback_days"":7}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::broad_filter_hot,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-e7bbeb06f0c022224a14f535,skew__broad_filter_hot,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-72cd73805665fa1e,"{""as_of_unix"":1782864000,""lookback_days"":30,""min_value"":0}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::global_rollup,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-dfd2986c22f1c64697fae8cd,skew__global_rollup,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_count_rollup,event_full_scan_summary,sql-db276908c61bec68,"{""as_of_unix"":1782864000,""lookback_days"":30}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::hot_worker_probe_high_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-a530d25d6eb0c5bc6e4b0c05,skew__hot_worker_probe_high_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-d09b130e0d967e62,"{""as_of_unix"":1782864000,""cpu_terms"":128,""eu_hot_tenant_max"":20,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10020,""us_hot_tenant_min"":10001}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::hot_worker_probe_low_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-a8f9d5293f47dfcb7aa7875c,skew__hot_worker_probe_low_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-7a3950361862b0da,"{""as_of_unix"":1782864000,""cpu_terms"":32,""eu_hot_tenant_max"":20,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10020,""us_hot_tenant_min"":10001}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::selective_filter_control,batch-120-skew,worker_data_skew,,0,negative_control,stressed,stressed,pair-61b2fcd092b9ee4cb8f78bc8,skew__selective_filter_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-761cdd1358640ec9,"{""as_of_unix"":1782864000,""lookback_days"":1,""min_value"":950}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::tenant_point_cold_control,batch-120-skew,worker_data_skew,,0,negative_control,stressed,stressed,pair-ef53fe8a8a01ff8dceb2031a,skew__tenant_point_cold_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-8069030cefe0f921,"{""as_of_unix"":1782864000,""eu_tenant_id"":100,""lookback_days"":30,""us_tenant_id"":10100}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::tenant_point_hot,batch-120-skew,worker_data_skew,,0,negative_control,stressed,stressed,pair-de58c794cb3e4c5cdb213dc6,skew__tenant_point_hot,hot_data_activation,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-b936a94f75e5f3b1,"{""as_of_unix"":1782864000,""eu_tenant_id"":1,""lookback_days"":30,""us_tenant_id"":10001}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::top_tenants_full,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-174c56f135fa1cdc836cc8f3,skew__top_tenants_full,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-9838b088a2faee02,"{""as_of_unix"":1782864000,""limit_k"":100,""lookback_days"":30}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::top_tenants_medium,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-0084d0e4ed7184a8eefc7ee3,skew__top_tenants_medium,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-e1035e607263209c,"{""as_of_unix"":1782864000,""limit_k"":75,""lookback_days"":14}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-heavy-v1::C::top_tenants_short,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-e7fc4f121a5482f7d550aa95,skew__top_tenants_short,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-dd792b80bcb5b60d,"{""as_of_unix"":1782864000,""limit_k"":50,""lookback_days"":7}",raw-large-skew-heavy-v1,large,heavy,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::broad_filter_hot,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-f412fd26ceb84ee11d4b8c2c,skew__broad_filter_hot,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-72cd73805665fa1e,"{""as_of_unix"":1782864000,""lookback_days"":30,""min_value"":0}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::global_rollup,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-7c9d28c8afd41f4b516f12b2,skew__global_rollup,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_count_rollup,event_full_scan_summary,sql-db276908c61bec68,"{""as_of_unix"":1782864000,""lookback_days"":30}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::hot_worker_probe_high_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-f66bc749976edb0856115873,skew__hot_worker_probe_high_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-3d10d99b89af3cf0,"{""as_of_unix"":1782864000,""cpu_terms"":128,""eu_hot_tenant_max"":100,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10100,""us_hot_tenant_min"":10001}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::hot_worker_probe_low_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-d0f00397861591f548fa6d7c,skew__hot_worker_probe_low_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-c6f2a43383cd5015,"{""as_of_unix"":1782864000,""cpu_terms"":32,""eu_hot_tenant_max"":100,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10100,""us_hot_tenant_min"":10001}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::selective_filter_control,batch-120-skew,worker_data_skew,,0,negative_control,mitigated,mitigated,pair-11d6c95fcf75ff2ace043c27,skew__selective_filter_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-761cdd1358640ec9,"{""as_of_unix"":1782864000,""lookback_days"":1,""min_value"":950}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::tenant_point_cold_control,batch-120-skew,worker_data_skew,,0,negative_control,mitigated,mitigated,pair-4c244633f1a77a4066bc844c,skew__tenant_point_cold_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-8069030cefe0f921,"{""as_of_unix"":1782864000,""eu_tenant_id"":100,""lookback_days"":30,""us_tenant_id"":10100}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::tenant_point_hot,batch-120-skew,worker_data_skew,,0,negative_control,mitigated,mitigated,pair-c8e1cb8b04f6e8815105b4c4,skew__tenant_point_hot,hot_data_activation,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-b936a94f75e5f3b1,"{""as_of_unix"":1782864000,""eu_tenant_id"":1,""lookback_days"":30,""us_tenant_id"":10001}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::top_tenants_full,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-0805d6762414f90dcf7c0dcf,skew__top_tenants_full,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-9838b088a2faee02,"{""as_of_unix"":1782864000,""limit_k"":100,""lookback_days"":30}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::top_tenants_medium,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-6bda9fa8fbe1ff6b61695ef0,skew__top_tenants_medium,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-e1035e607263209c,"{""as_of_unix"":1782864000,""limit_k"":75,""lookback_days"":14}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::B::top_tenants_short,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-a12fbbfd1dc3f7fc8c4da3eb,skew__top_tenants_short,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-dd792b80bcb5b60d,"{""as_of_unix"":1782864000,""limit_k"":50,""lookback_days"":7}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::broad_filter_hot,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-f412fd26ceb84ee11d4b8c2c,skew__broad_filter_hot,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-72cd73805665fa1e,"{""as_of_unix"":1782864000,""lookback_days"":30,""min_value"":0}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::global_rollup,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-7c9d28c8afd41f4b516f12b2,skew__global_rollup,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_count_rollup,event_full_scan_summary,sql-db276908c61bec68,"{""as_of_unix"":1782864000,""lookback_days"":30}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::hot_worker_probe_high_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-f66bc749976edb0856115873,skew__hot_worker_probe_high_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-3d10d99b89af3cf0,"{""as_of_unix"":1782864000,""cpu_terms"":128,""eu_hot_tenant_max"":100,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10100,""us_hot_tenant_min"":10001}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::hot_worker_probe_low_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-d0f00397861591f548fa6d7c,skew__hot_worker_probe_low_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-c6f2a43383cd5015,"{""as_of_unix"":1782864000,""cpu_terms"":32,""eu_hot_tenant_max"":100,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10100,""us_hot_tenant_min"":10001}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::selective_filter_control,batch-120-skew,worker_data_skew,,0,negative_control,stressed,stressed,pair-11d6c95fcf75ff2ace043c27,skew__selective_filter_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-761cdd1358640ec9,"{""as_of_unix"":1782864000,""lookback_days"":1,""min_value"":950}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::tenant_point_cold_control,batch-120-skew,worker_data_skew,,0,negative_control,stressed,stressed,pair-4c244633f1a77a4066bc844c,skew__tenant_point_cold_control,cold_or_selective_control,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-8069030cefe0f921,"{""as_of_unix"":1782864000,""eu_tenant_id"":100,""lookback_days"":30,""us_tenant_id"":10100}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::tenant_point_hot,batch-120-skew,worker_data_skew,,0,negative_control,stressed,stressed,pair-c8e1cb8b04f6e8815105b4c4,skew__tenant_point_hot,hot_data_activation,,,,,True,pending_execution,True,False,not_applicable,gac_fdw_multiregion_tenant_point_rollup,tenant_point_rollup,sql-b936a94f75e5f3b1,"{""as_of_unix"":1782864000,""eu_tenant_id"":1,""lookback_days"":30,""us_tenant_id"":10001}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::top_tenants_full,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-0805d6762414f90dcf7c0dcf,skew__top_tenants_full,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-9838b088a2faee02,"{""as_of_unix"":1782864000,""limit_k"":100,""lookback_days"":30}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::top_tenants_medium,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-6bda9fa8fbe1ff6b61695ef0,skew__top_tenants_medium,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-e1035e607263209c,"{""as_of_unix"":1782864000,""limit_k"":75,""lookback_days"":14}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-large-skew-moderate-v1::C::top_tenants_short,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,stressed,stressed,pair-a12fbbfd1dc3f7fc8c4da3eb,skew__top_tenants_short,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_top_tenants,top_tenants,sql-dd792b80bcb5b60d,"{""as_of_unix"":1782864000,""limit_k"":50,""lookback_days"":7}",raw-large-skew-moderate-v1,large,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-medium-skew-moderate-v1::B::broad_filter_hot,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-91ea0f9bf1c2a7ab71b9dac3,skew__broad_filter_hot,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_filter_summary,event_filter_summary,sql-72cd73805665fa1e,"{""as_of_unix"":1782864000,""lookback_days"":30,""min_value"":0}",raw-medium-skew-moderate-v1,medium,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-medium-skew-moderate-v1::B::global_rollup,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-fb2e6e0b4611435517088cbf,skew__global_rollup,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_event_count_rollup,event_full_scan_summary,sql-db276908c61bec68,"{""as_of_unix"":1782864000,""lookback_days"":30}",raw-medium-skew-moderate-v1,medium,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-medium-skew-moderate-v1::B::hot_worker_probe_high_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-6d1b3a0c6e12415ece910e9b,skew__hot_worker_probe_high_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-bc200e27ab675aee,"{""as_of_unix"":1782864000,""cpu_terms"":128,""eu_hot_tenant_max"":50,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10050,""us_hot_tenant_min"":10001}",raw-medium-skew-moderate-v1,medium,moderate,balanced,default,eu_us_gac,,3,3,True,
batch-120-skew-raw-medium-skew-moderate-v1::B::hot_worker_probe_low_cpu,batch-120-skew,worker_data_skew,worker_data_skew,1,positive_case,mitigated,mitigated,pair-379fafb791462dd5d8fcac36,skew__hot_worker_probe_low_cpu,hot_data_activation,,,,,True,pending_execution,False,False,not_applicable,gac_fdw_multiregion_hot_worker_probe,top_tenants,sql-26e5e5117be366ad,"{""as_of_unix"":1782864000,""cpu_terms"":32,""eu_hot_tenant_max"":50,""eu_hot_tenant_min"":1,""us_hot_tenant_max"":10050,""us_hot_tenant_min"":10001}",raw-medium-skew-moderate-v1,medium,moderate,balanced,default,eu_us_gac,,3,3,True,
