query_run_id,dominant_cluster,max_membership,membership_entropy,membership_entropy_normalized,nearest_center_distance,top2_margin,membership_c0,membership_c1,membership_c2,membership_c3,dataset,ood_above_frozen_p99,distance_over_p99
20260706T030647Z-clean-run-eu-us-gac-validation-holdo--9d29ebe3792a--eu_tenant_id-5__us_tenant_id-10005__lookback_days-7,2,0.3831254580513235,1.2358378463157356,0.8914685661113043,0.8281028420790657,0.006442447777254334,0.37668301027406914,0.15200814640028235,0.3831254580513235,0.08818338527432514,validation_holdout_195,False,0.8347043079076529
20260706T030701Z-clean-run-eu-us-gac-validation-holdo--584a77a1504b--multi_dimension_rollup__lookback_days-7__limit_k-50,1,0.9330022740813716,0.3075111156521279,0.22182238078477873,0.26965508304638597,0.8951513044665065,0.02234468776624687,0.9330022740813716,0.037850969614865136,0.006802068537516359,validation_holdout_195,False,0.27180471800207134
20260706T030721Z-clean-run-eu-us-gac-validation-holdo--d00b9e6c7546--_tenant_id-800__us_tenant_id-10020__lookback_days-7,0,0.575736957593669,1.0452542617469764,0.7539915699452088,0.5321774617030843,0.2916527656452681,0.575736957593669,0.08385516839193348,0.28408419194840095,0.0563236820659966,validation_holdout_195,False,0.5364198711595679
20260706T030735Z-clean-run-eu-us-gac-validation-holdo--59a8fccc4008--eu_tenant_id-5__us_tenant_id-10100__lookback_days-7,2,0.3831292315157085,1.235839013917469,0.8914694083579197,0.8281033536083451,0.006451483957359783,0.3766777475583487,0.15200985564815706,0.3831292315157085,0.08818316527778575,validation_holdout_195,False,0.8347048235147387
20260706T030749Z-clean-run-eu-us-gac-validation-holdo--cd3f110bf819--u_tenant_id-20__us_tenant_id-10001__lookback_days-7,2,0.38313726733556086,1.2358456565640714,0.8914742000145754,0.8281110632328235,0.006474802074626418,0.37666246526093444,0.1520167276990688,0.38313726733556086,0.08818353970443589,validation_holdout_195,False,0.8347125945987605
20260706T030803Z-clean-run-eu-us-gac-validation-holdo--2ab53d463687--_tenant_id-100__us_tenant_id-10800__lookback_days-7,0,0.5787783533914297,1.0409857022608975,0.7509124551440559,0.5283631239727576,0.29621858092386294,0.5787783533914297,0.08296344569333423,0.28255977246756675,0.05569842844766933,validation_holdout_195,False,0.532575126312026
20260706T030817Z-clean-run-eu-us-gac-validation-holdo--1fcdcce44547--eu_tenant_id-5__us_tenant_id-10020__lookback_days-7,2,0.38313019279028215,1.2358393114955626,0.8914696230151395,0.8281034842889508,0.0064537860310659445,0.3766764067592162,0.15201029116704518,0.38313019279028215,0.08818310928345635,validation_holdout_195,False,0.8347049552371033
20260706T030831Z-clean-run-eu-us-gac-validation-holdo--d024926b9b5b--ultiregion_top_tenants__lookback_days-1__limit_k-25,1,0.990390551506811,0.06271507679638753,0.0452393651415594,0.12386159967887594,0.9846555440181672,0.0030260013682281324,0.990390551506811,0.005735007488643706,0.0008484396363171513,validation_holdout_195,False,0.12484899891989458
20260706T030847Z-clean-run-eu-us-gac-validation-holdo--f6066e56b714--ltiregion_top_tenants__lookback_days-30__limit_k-50,1,0.9905482537984653,0.06181686009876473,0.04459143875390736,0.12273216235792411,0.9848741399321962,0.0029467694734129314,0.9905482537984653,0.005674113866269159,0.0008308628618524357,validation_holdout_195,False,0.12371055795651946
20260706T030903Z-clean-run-eu-us-gac-validation-holdo--ad5b75b0061d--ultiregion_top_tenants__lookback_days-7__limit_k-50,1,0.9906350183568218,0.0613361648628757,0.044244690437409334,0.12222802707699627,0.9850143090125173,0.002921722764816694,0.9906350183568218,0.0056207093443045265,0.0008225495340569239,validation_holdout_195,False,0.12320240381264258
20260706T030919Z-clean-run-eu-us-gac-validation-holdo--0296bbc3ac64--u_tenant_id-20__us_tenant_id-10020__lookback_days-7,2,0.3831434678920317,1.235847576950003,0.8914755852802055,0.828111910291574,0.006489652820807379,0.3766538150712243,0.15201953808096666,0.3831434678920317,0.08818317895577728,validation_holdout_195,False,0.8347134484100894
20260706T030934Z-clean-run-eu-us-gac-validation-holdo--7530d23407fa--_tenant_id-800__us_tenant_id-10005__lookback_days-7,0,0.5754627535994776,1.0455758839212288,0.7542235713031257,0.5324160317055167,0.29120093801230723,0.5754627535994776,0.08392601568482101,0.2842618155871704,0.056349415128531075,validation_holdout_195,False,0.5366603429930757
20260706T030948Z-clean-run-eu-us-gac-validation-holdo--3774a54c9e10--eu_tenant_id-5__us_tenant_id-10800__lookback_days-7,2,0.38312294698297483,1.2358367885953072,0.891467803127296,0.8281020552470028,0.006436159445075973,0.37668678753789886,0.15200679065145817,0.38312294698297483,0.08818347482766818,validation_holdout_195,False,0.8347035148031263
20260706T031002Z-clean-run-eu-us-gac-validation-holdo--b47ea95ee491--ulti_dimension_rollup__lookback_days-30__limit_k-50,1,0.8487734815747477,0.5701558363715767,0.4112804988335865,0.4129148251347605,0.7685954498400891,0.05251475736215881,0.8487734815747477,0.08017803173465869,0.018533729328434778,validation_holdout_195,False,0.4162064973398704
20260706T031021Z-clean-run-eu-us-gac-validation-holdo--0e2db25ff3ac--_tenant_id-800__us_tenant_id-10001__lookback_days-7,0,0.5767793532236747,1.0440426146859805,0.7531175513421055,0.5312839015406334,0.29338050909947266,0.5767793532236747,0.08359208345978689,0.283398844124202,0.05622971919233641,validation_holdout_195,False,0.5355191877189703
20260706T031036Z-clean-run-eu-us-gac-validation-holdo--37ec02017837--eu_tenant_id-1__us_tenant_id-10005__lookback_days-7,0,0.4068842357137177,1.2584888620964765,0.9078078201802906,0.8954097026677722,0.07451651095170242,0.4068842357137177,0.15514237432262842,0.33236772476201526,0.1056056652016387,validation_holdout_195,False,0.9025477249693336
20260706T031049Z-clean-run-eu-us-gac-validation-holdo--539867d94afc--gion_global_user_join__lookback_days-30__limit_k-25,1,0.9844049775261298,0.0946402326344993,0.068268497145185,0.15888553284894041,0.9755264231355237,0.005173081133632389,0.9844049775261298,0.008878554390606076,0.001543386949631745,validation_holdout_195,False,0.1601521356939757
20260706T031109Z-clean-run-eu-us-gac-validation-holdo--b4e1364efcb0--_tenant_id-800__us_tenant_id-10100__lookback_days-7,0,0.5774479938140986,1.0432633930256725,0.7525554617295657,0.5307147871271831,0.2944888620821373,0.5774479938140986,0.0834228037568417,0.2829591317319613,0.056170070697098326,validation_holdout_195,False,0.5349455364422683
20260706T031122Z-clean-run-eu-us-gac-validation-holdo--3de43a15bd38--gion_user_segment_join__lookback_days-7__limit_k-25,1,0.9487484193398973,0.2491307989341105,0.17970988407747335,0.2450803135238045,0.919739613993198,0.017229491899579938,0.9487484193398973,0.029008805346699213,0.005013283413823445,validation_holdout_195,False,0.2470340434626185
20260706T031215Z-clean-run-eu-us-gac-validation-holdo--c88e4d8755e5--fault__q10_top_tenants__lookback_days-7__limit_k-25,0,0.9043344074658007,0.384611757241641,0.27743873742005265,0.22237609132604824,0.832067113376051,0.9043344074658007,0.013504427658028059,0.07226729408974973,0.009893870786421653,validation_holdout_195,False,0.2241488278671982
20260706T031228Z-clean-run-eu-us-gac-validation-holdo--78437e56bd3d--ault__q10_top_tenants__lookback_days-30__limit_k-25,0,0.903147671437937,0.38795644471625773,0.2798514194365292,0.22394132382990756,0.8299127162812128,0.903147671437937,0.013761205571543127,0.07323495515672412,0.009856167833795816,validation_holdout_195,False,0.22572653808320023
20260706T031400Z-clean-run-eu-us-gac-validation-holdo--b024ed40ac44--__limit_k-100__payload_repeat-64__payload_width-512,1,0.9810685071825687,0.11009436154525655,0.07941629471558911,0.1489483451146556,0.9692890669276379,0.005637633954923968,0.9810685071825687,0.011779440254930768,0.0015144186075766056,validation_holdout_195,False,0.15013573073940525
20260706T031416Z-clean-run-eu-us-gac-validation-holdo--3eadc0a5b47e--__limit_k-250__payload_repeat-64__payload_width-512,1,0.9758324472935865,0.13438945194484905,0.0969414979343097,0.15913668787536753,0.9606287518483959,0.007079391582772332,0.9758324472935865,0.015203695445190603,0.0018844656784506306,validation_holdout_195,False,0.16040529287670563
20260706T031555Z-clean-run-eu-us-gac-validation-holdo--4c16b24d7528--__limit_k-250__payload_repeat-64__payload_width-512,1,0.9758320732822303,0.13439089963844997,0.09694254222449908,0.15913901940900557,0.9606278517880938,0.007079233975362078,0.9758320732822303,0.015204221494136451,0.0018844712482710328,validation_holdout_195,False,0.16040764299685112
20260706T031612Z-clean-run-eu-us-gac-validation-holdo--6b2fe12d8fbc--__limit_k-100__payload_repeat-64__payload_width-512,1,0.9810669468909639,0.11010113199550947,0.07942117856309135,0.14895780952606932,0.9692856751671365,0.005637309236960892,0.9810669468909639,0.011781271723827423,0.0015144721482478762,validation_holdout_195,False,0.1501452705991635
20260706T031738Z-clean-run-eu-us-gac-validation-holdo--f644fd0faaaf--vent_filter_summary__lookback_days-7__min_value-900,2,0.9415419641775392,0.2724607996613374,0.19653892225402642,0.19717796431014462,0.9051072457166974,0.036434718460841814,0.01761028867820767,0.9415419641775392,0.004413028683411316,validation_holdout_195,False,0.198749826556476
20260706T031753Z-clean-run-eu-us-gac-validation-holdo--5e4dedda9f50--vent_filter_summary__lookback_days-1__min_value-900,2,0.9380476539572301,0.2841956328691812,0.2050038150913341,0.1990939950759113,0.8984483456542167,0.03959930830301345,0.017740086761599435,0.9380476539572301,0.004612950978157035,validation_holdout_195,False,0.20068113152610242
20260706T031807Z-clean-run-eu-us-gac-validation-holdo--c28da1fcfd99--__limit_k-250__payload_repeat-64__payload_width-512,1,0.9758317261125606,0.1343922580993911,0.09694352214693058,0.15914108653526074,0.9606270334546708,0.007079103612303563,0.9758317261125606,0.015204692657889794,0.0018844776172462008,validation_holdout_195,False,0.16040972660181235
20260706T031823Z-clean-run-eu-us-gac-validation-holdo--359eb032a9dc--__limit_k-100__payload_repeat-64__payload_width-512,1,0.9810672546060678,0.1100997749770769,0.07942019968120982,0.1489560750742571,0.9692863186785824,0.005637350219073297,0.9810672546060678,0.011780935927485445,0.0015144592473734855,validation_holdout_195,False,0.15014352232065756
20260706T032017Z-clean-run-eu-us-gac-validation-holdo--a357d70b3a49--__limit_k-100__payload_repeat-64__payload_width-512,1,0.9810608575377741,0.11012862008691206,0.07944100702966636,0.148987658211014,0.9692736932046342,0.005637188948237396,0.9810608575377741,0.011787164333139859,0.001514789180848698,validation_holdout_195,False,0.15017535723169595
20260706T032419Z-clean-run-eu-us-gac-validation-holdo--fe90b2af9831--s__gac_etl_top_tenants__lookback_days-7__limit_k-25,3,0.9987722931936394,0.010712137365637609,0.007727173727363371,0.07766904416616449,0.998176006706237,0.0005962864874024352,0.000216366042783844,0.0004150542761742886,0.9987722931936394,validation_holdout_195,False,0.0782882058390247
20260706T032432Z-clean-run-eu-us-gac-validation-holdo--bd7fc9ea4595--__limit_k-250__payload_repeat-64__payload_width-512,1,0.9758256216984075,0.1344175204197032,0.0969617450590484,0.15917003272862287,0.9606142149678246,0.007078248171733667,0.9758256216984075,0.015211406730582883,0.001884723399275964,validation_holdout_195,False,0.16043890354828466
20260706T032834Z-clean-run-eu-us-gac-validation-holdo--4a771619c196--vent_filter_summary__lookback_days-1__min_value-900,2,0.9379729854787364,0.28445922569763593,0.20519395712454688,0.19918366710716492,0.8983234160516202,0.03964956942711612,0.017758764606645792,0.9379729854787364,0.004618680487501693,validation_holdout_195,False,0.20077151840437746
20260706T032933Z-clean-run-eu-us-gac-validation-holdo--e66a59d147b5--vent_filter_summary__lookback_days-7__min_value-900,2,0.9415429210360877,0.27246397089963453,0.1965412098189088,0.19720408837403072,0.9051163847772492,0.03642653625883857,0.017616768308897877,0.9415429210360877,0.004413774396175813,validation_holdout_195,False,0.19877615887603556
20260706T120813Z-clean-run-eu-us-gac-validation-holdo--56be3d01488b--__limit_k-100__payload_repeat-64__payload_width-512,1,0.9810609583119386,0.11012816139474764,0.0794406761532109,0.14898720532628196,0.969273886721774,0.00563718638263343,0.9810609583119386,0.011787071590164623,0.0015147837152633217,validation_holdout_195,False,0.15017490073665982
20260706T121001Z-clean-run-eu-us-gac-validation-holdo--be5a4912cf23--__limit_k-250__payload_repeat-64__payload_width-512,1,0.9758257355062478,0.1344170442873851,0.09696140160218134,0.15916955584923612,0.960614447292936,0.0070782575311682345,0.9758257355062478,0.015211288213311844,0.0018847187492719798,validation_holdout_195,False,0.16043842286731333
20260706T121326Z-clean-run-eu-us-gac-validation-holdo--036bf2ca874e--rollup__lookback_days-30__min_value-500__limit_k-50,1,0.963234509357801,0.18964643352410962,0.1368009845837557,0.19786707220962874,0.9406813794824088,0.011002744624537366,0.963234509357801,0.022553129875392163,0.0032096161422695128,validation_holdout_195,False,0.1994444278826452
20260706T121342Z-clean-run-eu-us-gac-validation-holdo--d2243eda6a7a--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.9669548036995042,0.17399089754853603,0.1255079025265463,0.18966553854632698,0.9466471312996889,0.009874680223137188,0.9669548036995042,0.020307672399815253,0.002862843677543319,validation_holdout_195,False,0.19117751327694216
20260706T121357Z-clean-run-eu-us-gac-validation-holdo--15cb7579f4c4--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.9832484670457583,0.09996159089355335,0.07210704573075039,0.15157100261339732,0.9732220441398369,0.005227827480622042,0.9832484670457583,0.010026422905921425,0.0014972825676982016,validation_holdout_195,False,0.15277929552523534
20260706T121414Z-clean-run-eu-us-gac-validation-holdo--88fbc526aa37--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.9801801793383061,0.11493366966619498,0.0829071176292949,0.16147073721249436,0.9683354311551222,0.006191369502656893,0.9801801793383061,0.0118447481831839,0.0017837029758530055,validation_holdout_195,False,0.16275794877591426
20260706T121603Z-clean-run-eu-us-gac-validation-holdo--7c511b8bdbde--t_rollup__lookback_days-30__min_value-0__limit_k-50,1,0.980187231117829,0.11489881457897762,0.08288197499855578,0.16145746669141925,0.9683453147118072,0.006187934053702604,0.980187231117829,0.011841916406021842,0.001782918422446503,validation_holdout_195,False,0.1627445724649699
20260706T121621Z-clean-run-eu-us-gac-validation-holdo--d7af88e9155e--nt_rollup__lookback_days-7__min_value-0__limit_k-50,1,0.983248295875512,0.0999622725620654,0.07210753745064133,0.15157300772666985,0.973221553955639,0.00522768521078631,0.983248295875512,0.010026741919873001,0.0014972769938286716,validation_holdout_195,False,0.15278131662285918
20260706T121638Z-clean-run-eu-us-gac-validation-holdo--181fbc3fb6b3--rollup__lookback_days-30__min_value-500__limit_k-50,1,0.9632244965867016,0.18968948781366374,0.13683204168877008,0.19788074117804896,0.9406670869218454,0.011007382628351827,0.9632244965867016,0.022557409664856153,0.0032107111200905284,validation_holdout_195,False,0.1994582058172751
20260706T121653Z-clean-run-eu-us-gac-validation-holdo--e97b768ce42f--_rollup__lookback_days-7__min_value-500__limit_k-50,1,0.9669555246567788,0.17398833611829717,0.12550605484519473,0.18966129644654908,0.9466488938634678,0.009875006869705582,0.9669555246567788,0.020306630793310916,0.0028628376802047138,validation_holdout_195,False,0.19117323736001585
20260726T110536Z-stats-ceb-semantic-v2-holdout__stats--897c640c8621--v2_holdout__stats_ceb_multiregion_count__query_id-2,2,0.351111879499036,1.2948172733966938,0.9340132295933897,0.6985454798498446,0.016667749665160714,0.3344441298338753,0.1007589321157456,0.351111879499036,0.21368505855134326,stats_v2_first_12_development,False,0.7041141409878322
20260726T110554Z-stats-ceb-semantic-v2-holdout__stats--6d2092111c56--v2_holdout__stats_ceb_multiregion_count__query_id-6,2,0.3512290900588904,1.2945641585970211,0.933830645860258,0.6969980538686656,0.016897271369176126,0.3343318186897143,0.100433812241899,0.3512290900588904,0.2140052790094963,stats_v2_first_12_development,False,0.7025543792444533
20260726T110609Z-stats-ceb-semantic-v2-holdout__stats--4e839f1e432d--2_holdout__stats_ceb_multiregion_count__query_id-24,0,0.36513339369036757,1.2901638424825541,0.9306564887419153,0.6804062224377809,0.053491112869532564,0.36513339369036757,0.0929238739572642,0.311642280820835,0.23030045153153336,stats_v2_first_12_development,False,0.6858302811400843
20260726T110623Z-stats-ceb-semantic-v2-holdout__stats--3e56b901567d--2_holdout__stats_ceb_multiregion_count__query_id-94,1,0.9764283847636178,0.13361344729443275,0.09638172890387851,0.18859364425268874,0.9635475843102337,0.008248252703150135,0.9764283847636178,0.012880800453384187,0.0024425620798477436,stats_v2_first_12_development,False,0.19009707406207949
20260726T110643Z-stats-ceb-semantic-v2-holdout__stats--eae7216cd4dd--v2_holdout__stats_ceb_multiregion_count__query_id-8,3,0.34837319279299284,1.2894186898088638,0.9301189747083962,0.7709551544198844,0.013979852732799503,0.33439334006019333,0.09257567182405389,0.22465779532276,0.34837319279299284,stats_v2_first_12_development,False,0.7771010506161808
20260726T110714Z-stats-ceb-semantic-v2-holdout__stats--bef68ba905e9--2_holdout__stats_ceb_multiregion_count__query_id-38,3,0.3483731249341943,1.289418744610838,0.9301190142396645,0.7709552767428187,0.013979795200054046,0.33439332973414027,0.09257569542732856,0.22465784990433688,0.3483731249341943,stats_v2_first_12_development,False,0.7771011739142485
20260726T110804Z-stats-ceb-semantic-v2-holdout__stats--a8fe538a2551--2_holdout__stats_ceb_multiregion_count__query_id-86,0,0.411948100869134,1.2704683902951657,0.9164492231425098,0.6721274641196263,0.15839038818998036,0.411948100869134,0.08621313414279608,0.2482810523089162,0.25355771267915367,stats_v2_first_12_development,False,0.6774855262604359
20260726T110819Z-stats-ceb-semantic-v2-holdout__stats--6436fbddd577--2_holdout__stats_ceb_multiregion_count__query_id-35,3,0.34837318223897173,1.2894186983321672,0.93011898085666,0.7709551734446528,0.013979843784777901,0.33439333845419383,0.09257567549504894,0.22465780381178543,0.34837318223897173,stats_v2_first_12_development,False,0.7771010697926108
20260726T110851Z-stats-ceb-semantic-v2-holdout__stats--cdfc07766ad7--_holdout__stats_ceb_multiregion_count__query_id-109,0,0.3918401308245228,1.2819337501419923,0.9247197320390219,0.674483654546398,0.11470813900227234,0.3918401308245228,0.08952017440787488,0.27713199182225046,0.2415077029453519,stats_v2_first_12_development,False,0.67986049975351
20260726T110907Z-stats-ceb-semantic-v2-holdout__stats--82c16ee99c42--_holdout__stats_ceb_multiregion_count__query_id-129,1,0.9410433604185464,0.27922870085800405,0.20142093100085515,0.254590367659665,0.9098684612414824,0.021875307841210705,0.9410433604185464,0.031174899177064078,0.005906432563178799,stats_v2_first_12_development,False,0.2566199097974183
20260726T110927Z-stats-ceb-semantic-v2-holdout__stats--d8849ac7621d--2_holdout__stats_ceb_multiregion_count__query_id-76,2,0.38644852338716945,1.2918192575911727,0.9318506183258236,0.6832661166846782,0.08077775624597122,0.30567076714119823,0.10787552581983544,0.38644852338716945,0.2000051836517969,stats_v2_first_12_development,False,0.688712973876716
20260726T110944Z-stats-ceb-semantic-v2-holdout__stats--5bd6f8180869--2_holdout__stats_ceb_multiregion_count__query_id-74,1,0.8444938226431179,0.5828853440674542,0.42046289764648664,0.3774159643808449,0.7751607594947604,0.06933306314835748,0.8444938226431179,0.0683921419567362,0.017780972251788492,stats_v2_first_12_development,False,0.3804246469567532
20260726T113811Z-stats-ceb-semantic-v2b-holdout__stat--3182c0472437--2b_holdout__stats_ceb_multiregion_count__query_id-4,3,0.34837350577353393,1.2894184370495845,0.9301187923811168,0.7709545902406862,0.013980118087719984,0.33439338768581395,0.09257556296068352,0.2246575435799686,0.34837350577353393,stats_v2b_confirmatory_12,False,0.777100481939462
20260726T113842Z-stats-ceb-semantic-v2b-holdout__stat--c10223f2eedb--b_holdout__stats_ceb_multiregion_count__query_id-80,3,0.34837316908390176,1.2894187089560478,0.9301189885201699,0.7709551971581011,0.013979832631509037,0.3343933364523927,0.09257568007076548,0.22465781439294003,0.34837316908390176,stats_v2b_confirmatory_12,False,0.7771010936950979
20260726T113913Z-stats-ceb-semantic-v2b-holdout__stat--7911992033d0--b_holdout__stats_ceb_multiregion_count__query_id-15,2,0.34661319846220634,1.294889175388605,0.9340650959169697,0.7026507488580912,0.008346386451014598,0.33826681201119174,0.10023447039263615,0.34661319846220634,0.21488551913396572,stats_v2b_confirmatory_12,False,0.7082521363577069
20260726T113929Z-stats-ceb-semantic-v2b-holdout__stat--ff246701ae0e--b_holdout__stats_ceb_multiregion_count__query_id-22,3,0.3483731794600045,1.2894187005764286,0.9301189824755524,0.7709551784540438,0.013979841428684747,0.33439333803131976,0.0925756764616546,0.22465780604702115,0.3483731794600045,stats_v2b_confirmatory_12,False,0.7771010748419357
20260726T113959Z-stats-ceb-semantic-v2b-holdout__stat--2015c11e49b5--_holdout__stats_ceb_multiregion_count__query_id-121,3,0.3483731840518588,1.289418696868101,0.9301189798005595,0.7709551701767268,0.013979845321798856,0.33439333873005994,0.0925756748644741,0.2246578023536071,0.3483731840518588,stats_v2b_confirmatory_12,False,0.7771010664986335
20260726T114031Z-stats-ceb-semantic-v2b-holdout__stat--e0bd672ba2f1--b_holdout__stats_ceb_multiregion_count__query_id-98,1,0.7306695343865884,0.8467606060536862,0.6108086635868931,0.513461398804744,0.6082737992192101,0.11366158506268054,0.7306695343865884,0.12239573516737837,0.033273145383352624,stats_v2b_confirmatory_12,False,0.5175546076506381
20260726T114101Z-stats-ceb-semantic-v2b-holdout__stat--a70e0ccc7b4e--_holdout__stats_ceb_multiregion_count__query_id-113,1,0.8474232963738773,0.5752047922099696,0.4149225506084449,0.3797964538147004,0.7790748980723969,0.06666663144008027,0.8474232963738773,0.06834839830148032,0.017561673884562375,stats_v2b_confirmatory_12,False,0.3828241131636064
20260726T114459Z-stats-ceb-semantic-v2b-holdout__stat--144b1ae70844--_holdout__stats_ceb_multiregion_count__query_id-101,2,0.4498102451528264,1.2714924351033003,0.9171879153256818,0.6748198567586324,0.2003958118950503,0.24941443325777612,0.12575939820599072,0.4498102451528264,0.1750159233834066,stats_v2b_confirmatory_12,False,0.6801993821007504
20260726T114515Z-stats-ceb-semantic-v2b-holdout__stat--4618c3dd3a23--b_holdout__stats_ceb_multiregion_count__query_id-47,3,0.348373109690729,1.2894187569212843,0.9301190231197743,0.770955304220866,0.013979782276187902,0.3343933274145411,0.09257570072945602,0.224657862165274,0.348373109690729,stats_v2b_confirmatory_12,False,0.7771012016113452
20260726T114629Z-stats-ceb-semantic-v2b-holdout__stat--4496e17046a2--_holdout__stats_ceb_multiregion_count__query_id-111,1,0.8166625421803108,0.6521761832393694,0.4704456726726651,0.3911777002589035,0.7328553866053771,0.08380715557493364,0.8166625421803108,0.07994684267968213,0.01958345956507343,stats_v2b_confirmatory_12,False,0.3942960885676324
20260726T114649Z-stats-ceb-semantic-v2b-holdout__stat--1fdad2660ad7--b_holdout__stats_ceb_multiregion_count__query_id-78,1,0.7109357177741137,0.8785787547533085,0.6337606062564995,0.48755926974575214,0.5706497465173693,0.11710784120150347,0.7109357177741137,0.14028597125674436,0.03167046976763843,stats_v2b_confirmatory_12,False,0.49144599213708795
20260726T114709Z-stats-ceb-semantic-v2b-holdout__stat--64798b3f35e3--b_holdout__stats_ceb_multiregion_count__query_id-72,1,0.7066203702608354,0.8867431733430406,0.6396499893620736,0.5465473312455061,0.5515485597931342,0.10286046709478998,0.7066203702608354,0.1550718104677011,0.035447352176673684,stats_v2b_confirmatory_12,False,0.5509042943515189
