query_run_id,query_id,v1_nearest_center_distance,v1_frozen_p99_threshold,v1_nearest_distance_over_p99,v1_ood_above_frozen_p99,v1_max_membership,v1_top2_margin,v2_nearest_center_distance,v2_frozen_p99_threshold,v2_nearest_distance_over_p99,v2_ood_above_frozen_p99,v2_max_membership,v2_top2_membership_margin
20260727T124950Z-stats-ceb-full-no-refit-v1__stats-ce--689eb9dd8414--_no_refit__stats_ceb_multiregion_count__query_id-92,92,15.13487671033521,11.30732349021444,1.3385021418581686,True,0.2883064093856237,0.03853558105899735,0.6821493138739119,0.992091252236214,0.6875872681432476,False,0.38927355462933444,0.08597460962558862
20260727T125006Z-stats-ceb-full-no-refit-v1__stats-ce--2ba6c6518311--_no_refit__stats_ceb_multiregion_count__query_id-93,93,3232.021017175381,11.30732349021444,285.83431083159775,True,0.2500280572795661,3.159494064652879e-05,0.7820509461463698,0.992091252236214,0.7882852957160899,False,0.572645059105226,0.3729260448410892
20260727T125059Z-stats-ceb-full-no-refit-v1__stats-ce--987611190541--_no_refit__stats_ceb_multiregion_count__query_id-94,94,26.08894170912824,11.30732349021444,2.3072605760068754,True,0.2931418731631933,0.04209860759064943,0.18852221372840353,0.992091252236214,0.19002507410832098,False,0.9764559499025552,0.9635883101108904
20260727T125118Z-stats-ceb-full-no-refit-v1__stats-ce--fd3faaa10393--_no_refit__stats_ceb_multiregion_count__query_id-95,95,9.98349442573348,11.30732349021444,0.8829228627246205,False,0.3828043731634711,0.1326738781816436,0.40328707180672874,0.992091252236214,0.4065019935391057,False,0.8043846564263079,0.7140209922127362
20260727T125142Z-stats-ceb-full-no-refit-v1__stats-ce--852f591d0b8d--_no_refit__stats_ceb_multiregion_count__query_id-96,96,14.30636559767405,11.30732349021444,1.2652300617431733,True,0.29953148812156977,0.05281651847448593,0.6894243704893497,0.992091252236214,0.694920320016288,False,0.36444524476594853,0.05103734720642217
20260727T125158Z-stats-ceb-full-no-refit-v1__stats-ce--42450d7b2c45--_no_refit__stats_ceb_multiregion_count__query_id-97,97,5.706993337442593,11.30732349021444,0.5047165531596869,False,0.35465611508446093,0.08576536742824453,0.7709552527601822,0.992091252236214,0.7771011497404273,False,0.3483731382385827,0.01397980647991437
20260727T125243Z-stats-ceb-full-no-refit-v1__stats-ce--c7456aa7194e--_no_refit__stats_ceb_multiregion_count__query_id-98,98,109.59791323038903,11.30732349021444,9.692648602937469,True,0.2545578653320911,0.004763498135689964,0.5149977180064413,0.992091252236214,0.5191031740735699,False,0.7291566388009393,0.6062546712996687
20260727T125315Z-stats-ceb-full-no-refit-v1__stats-ce--892b0264a82c--_no_refit__stats_ceb_multiregion_count__query_id-99,99,13.299698175542316,11.30732349021444,1.1762021478426892,True,0.3206401954238064,0.03953333018603228,0.5893981541608638,0.992091252236214,0.5940967152289031,False,0.6920157770911064,0.533805078842922
20260727T125449Z-stats-ceb-full-no-refit-v1__stats-ce--64b7a3f53030--no_refit__stats_ceb_multiregion_count__query_id-100,100,15.277611995879623,11.30732349021444,1.3511254019663577,True,0.2859432333593677,0.03549376163165091,0.6765495210866137,0.992091252236214,0.6819428349576147,False,0.4069464381817103,0.11857136662187207
20260727T125505Z-stats-ceb-full-no-refit-v1__stats-ce--380f8e37fae8--no_refit__stats_ceb_multiregion_count__query_id-101,101,15.429523397922253,11.30732349021444,1.3645601818392512,True,0.28008151317719815,0.02756339729837115,0.6748198844238739,0.992091252236214,0.6801994099865334,False,0.44981044162171985,0.20039614217721335
20260727T125521Z-stats-ceb-full-no-refit-v1__stats-ce--f24af4e7f9c9--no_refit__stats_ceb_multiregion_count__query_id-102,102,11.23312797093191,11.30732349021444,0.9934382774715219,False,0.3450321719073093,0.08387652129177403,0.4201681887900747,0.992091252236214,0.42351768332096323,False,0.8091655266905794,0.7197162147021483
20260727T125543Z-stats-ceb-full-no-refit-v1__stats-ce--ea7b4617c3ff--no_refit__stats_ceb_multiregion_count__query_id-103,103,5.706993277980293,11.30732349021444,0.5047165479009447,False,0.3546560881926121,0.08576528279765955,0.7709552153303603,0.992091252236214,0.7771011120122225,False,0.3483731590028174,0.013979824084459747
20260727T130133Z-stats-ceb-full-no-refit-v1__stats-ce--84d00162b479--no_refit__stats_ceb_multiregion_count__query_id-107,107,5.706993444408415,11.30732349021444,0.5047165626195579,False,0.3546561634585852,0.08576551966525808,0.7709553200905265,0.992091252236214,0.7771012176075153,False,0.34837310088702655,0.013979774812146573
20260727T130341Z-stats-ceb-full-no-refit-v1__stats-ce--d1b347af3b71--no_refit__stats_ceb_multiregion_count__query_id-109,109,12.994948024928927,11.30732349021444,1.1492505751847453,True,0.3097630684478058,0.0657550389226389,0.6744848062129213,0.992091252236214,0.6798616606008824,False,0.3918395004262726,0.11470667782873772
20260727T130356Z-stats-ceb-full-no-refit-v1__stats-ce--1abc04aa22a1--no_refit__stats_ceb_multiregion_count__query_id-110,110,97.97502234821667,11.30732349021444,8.664740372291108,True,0.2519664893119086,0.0015566145571037637,0.7532001218775641,0.992091252236214,0.7592044785999478,False,0.5564432957341835,0.36631461338999405
20260727T130424Z-stats-ceb-full-no-refit-v1__stats-ce--3b5e49bb29a5--no_refit__stats_ceb_multiregion_count__query_id-111,111,8.692186365664544,11.30732349021444,0.7687218264505227,False,0.40570760859177957,0.15653277535052623,0.38967501092345264,0.992091252236214,0.39278142010133577,False,0.8182242584271288,0.735225512969037
20260727T130446Z-stats-ceb-full-no-refit-v1__stats-ce--e64c0470e55f--no_refit__stats_ceb_multiregion_count__query_id-112,112,10.643453126231115,11.30732349021444,0.9412884610086685,False,0.33265140633187923,0.06776647529601604,0.5571217195555588,0.992091252236214,0.5615629795140152,False,0.6561517092163521,0.493150216128087
20260727T130507Z-stats-ceb-full-no-refit-v1__stats-ce--3efb33ba5e98--no_refit__stats_ceb_multiregion_count__query_id-113,113,1688.9976134859887,11.30732349021444,149.37200788035094,True,0.2504372328529669,0.0005006998835863918,0.3796535605606258,0.992091252236214,0.38268008079384963,False,0.8475484489728529,0.7792511667540316
20260727T130916Z-stats-ceb-full-no-refit-v1__stats-ce--f9e8950598b1--no_refit__stats_ceb_multiregion_count__query_id-115,115,25.521526451508283,11.30732349021444,2.2570793586647686,True,0.29537373286904184,0.04463009137481849,0.4442463152209117,0.992091252236214,0.44778775563191636,False,0.7794761607364612,0.6784733333983992
20260727T130948Z-stats-ceb-full-no-refit-v1__stats-ce--7067f463b57a--no_refit__stats_ceb_multiregion_count__query_id-116,116,5.706993247115299,11.30732349021444,0.5047165451712983,False,0.35465607423371676,0.085765238868036,0.7709551959014782,0.992091252236214,0.7771010924284575,False,0.3483731697810151,0.01397983322254287
20260727T131023Z-stats-ceb-full-no-refit-v1__stats-ce--bb01246ce148--no_refit__stats_ceb_multiregion_count__query_id-117,117,4.649129166554023,11.30732349021444,0.4111608879481924,False,0.4516816017888633,0.15447060219382536,0.1461200125333287,0.992091252236214,0.14728485127146143,False,0.9864864556819632,0.9787639873570687
20260727T131047Z-stats-ceb-full-no-refit-v1__stats-ce--3e4025774092--no_refit__stats_ceb_multiregion_count__query_id-118,118,15.437514417661907,11.30732349021444,1.3652668937102408,True,0.28005233355314124,0.027540167558326112,0.6748034160382281,0.992091252236214,0.6801828103182986,False,0.44982951258050624,0.20042391365777268
20260727T131103Z-stats-ceb-full-no-refit-v1__stats-ce--a308b1d82662--no_refit__stats_ceb_multiregion_count__query_id-119,119,5.706993255495098,11.30732349021444,0.5047165459123931,False,0.35465607802354854,0.08576525079490094,0.770955201176407,0.992091252236214,0.7771010977454369,False,0.3483731668547412,0.013979830741558952
20260727T131136Z-stats-ceb-full-no-refit-v1__stats-ce--127cd0e50e0b--no_refit__stats_ceb_multiregion_count__query_id-121,121,5.706993248027051,11.30732349021444,0.5047165452519321,False,0.3546560746460649,0.08576524016572423,0.7709551964754104,0.992091252236214,0.777101093006965,False,0.34837316946262536,0.013979832952602411
20260727T131207Z-stats-ceb-full-no-refit-v1__stats-ce--c931fe3227bd--no_refit__stats_ceb_multiregion_count__query_id-123,123,1197.6373097873573,11.30732349021444,105.91695822833883,True,0.2506203487638183,0.0007082954785811169,0.3744211208914583,0.992091252236214,0.3774059291899791,False,0.8518253190977592,0.7850068549450433
20260727T131327Z-stats-ceb-full-no-refit-v1__stats-ce--f8ea0a3d067d--no_refit__stats_ceb_multiregion_count__query_id-124,124,47.58571953831539,11.30732349021444,4.2083981748197905,True,0.25671495171041364,0.005345871320163564,0.5633982219418612,0.992091252236214,0.5678895168886317,False,0.6730964037179338,0.5259288367210107
20260727T131357Z-stats-ceb-full-no-refit-v1__stats-ce--8c4afd677aa9--no_refit__stats_ceb_multiregion_count__query_id-125,125,5.7069932161922,11.30732349021444,0.5047165424365133,False,0.3546560602484129,0.08576519485532025,0.7709551764358494,0.992091252236214,0.7771010728076527,False,0.3483731805796008,0.01397984237791261
20260727T131430Z-stats-ceb-full-no-refit-v1__stats-ce--25359a07acac--no_refit__stats_ceb_multiregion_count__query_id-127,127,10.888982025976766,11.30732349021444,0.9630026093620021,False,0.323308314783161,0.07744959958100153,0.6932790729020244,0.992091252236214,0.6988057513251379,False,0.35310822888821747,0.02562146701930179
20260727T131445Z-stats-ceb-full-no-refit-v1__stats-ce--8a66e3514ef9--no_refit__stats_ceb_multiregion_count__query_id-128,128,10.829307424437184,11.30732349021444,0.9577250915133949,False,0.3239294154472113,0.07811806847186381,0.6931946754199851,0.992091252236214,0.6987206810437006,False,0.3531370078477155,0.025718093637845663
20260727T131500Z-stats-ceb-full-no-refit-v1__stats-ce--0b203d14eb3f--no_refit__stats_ceb_multiregion_count__query_id-129,129,5.141999633974237,11.30732349021444,0.4547494938500889,False,0.5109844151852535,0.2647869707940402,0.2546715435009764,0.992091252236214,0.2567017327558694,False,0.940978666703788,0.9097789339849262
20260727T131521Z-stats-ceb-full-no-refit-v1__stats-ce--2315e0472c88--no_refit__stats_ceb_multiregion_count__query_id-130,130,5.706993330308878,11.30732349021444,0.5047165525287935,False,0.35465611185826074,0.0857653572751566,0.770955248269745,0.992091252236214,0.7771011452141934,False,0.348373140729657,0.013979808591922216
20260727T131605Z-stats-ceb-full-no-refit-v1__stats-ce--521a6a556a0f--no_refit__stats_ceb_multiregion_count__query_id-131,131,5.706993379770686,11.30732349021444,0.5047165569031098,False,0.35465613422706443,0.08576542767143508,0.7709552794041242,0.992091252236214,0.7771011765967695,False,0.34837312345783306,0.013979793948350694
20260727T131659Z-stats-ceb-full-no-refit-v1__stats-ce--8a1a9579cea7--no_refit__stats_ceb_multiregion_count__query_id-133,133,1614.4081229223546,11.30732349021444,142.77544321779527,True,0.2500615688164853,6.818396187033282e-05,0.8535947031153089,0.992091252236214,0.8603993848260145,False,0.4877488289057553,0.2562366058510838
20260727T131741Z-stats-ceb-full-no-refit-v1__stats-ce--90f8401b547e--no_refit__stats_ceb_multiregion_count__query_id-134,134,5.706993342815784,11.30732349021444,0.5047165536348827,False,0.3546561175144652,0.08576537507564597,0.7709552561424218,0.992091252236214,0.7771011531496295,False,0.348373136362282,0.013979804889130143
20260727T131825Z-stats-ceb-full-no-refit-v1__stats-ce--f9de1e665444--no_refit__stats_ceb_multiregion_count__query_id-136,136,5.7069934191835845,11.30732349021444,0.5047165603887178,False,0.35465615205107154,0.08576548376493459,0.7709553042127743,0.992091252236214,0.7771012016031889,False,0.34837310969521784,0.013979782279993747
20260727T131940Z-stats-ceb-full-no-refit-v1__stats-ce--c2c0f5e0d091--no_refit__stats_ceb_multiregion_count__query_id-137,137,5.706993235943834,11.30732349021444,0.5047165441833135,False,0.35465606918131715,0.08576522296778383,0.770955188869228,0.992091252236214,0.7771010853401475,False,0.3483731736821658,0.013979836530057133
20260727T132012Z-stats-ceb-full-no-refit-v1__stats-ce--e848245a93b8--no_refit__stats_ceb_multiregion_count__query_id-138,138,470.96478652547603,11.30732349021444,41.65130562799033,True,0.2516173894532201,0.0018241435119082938,0.22573129534692224,0.992091252236214,0.22753077888562642,False,0.9625677540482958,0.9424754138707061
20260727T132037Z-stats-ceb-full-no-refit-v1__stats-ce--df5c5c659377--no_refit__stats_ceb_multiregion_count__query_id-139,139,7.115638198819865,11.30732349021444,0.6292946518225879,False,0.40272877891862385,0.12090894258829671,0.3228939638073641,0.992091252236214,0.32546800818931526,False,0.8919227278138805,0.8379950910013181
20260727T132200Z-stats-ceb-full-no-refit-v1__stats-ce--15cc6ad9a739--no_refit__stats_ceb_multiregion_count__query_id-140,140,5.706993449536297,11.30732349021444,0.5047165630730589,False,0.35465616577757425,0.08576552696329681,0.7709553233182541,0.992091252236214,0.7771012208609738,False,0.3483730990964432,0.013979773294036713
20260727T132401Z-stats-ceb-full-no-refit-v1__stats-ce--a82d36999fed--no_refit__stats_ceb_multiregion_count__query_id-141,141,10.62019536241994,11.30732349021444,0.9392315848760184,False,0.356502670205076,0.10855053742984488,0.6939243380547766,0.992091252236214,0.6994561603992001,False,0.5796646716278795,0.3999728844937595
20260727T132906Z-stats-ceb-full-no-refit-v1__stats-ce--f6c5964c7097--no_refit__stats_ceb_multiregion_count__query_id-142,142,5.70699345029157,11.30732349021444,0.5047165631398539,False,0.3546561661191324,0.08576552803820686,0.7709553237936579,0.992091252236214,0.7771012213401673,False,0.3483730988327128,0.013979773070438184
20260727T133119Z-stats-ceb-full-no-refit-v1__stats-ce--7289a6252abd--no_refit__stats_ceb_multiregion_count__query_id-143,143,5.706993430712843,11.30732349021444,0.5047165614083454,False,0.35465615726499927,0.08576550017356488,0.7709553114698722,0.992091252236214,0.7771012089181389,False,0.34837310566933877,0.01397977886673335
20260727T133249Z-stats-ceb-full-no-refit-v1__stats-ce--38b46bc207e5--no_refit__stats_ceb_multiregion_count__query_id-144,144,115.58885333105707,11.30732349021444,10.22247691339951,True,0.25759832509074787,0.00802514935440668,0.37622562611598476,0.992091252236214,0.3792248195596493,False,0.852309813094839,0.7845598950447554
20260727T133321Z-stats-ceb-full-no-refit-v1__stats-ce--884fb2f9b52f--no_refit__stats_ceb_multiregion_count__query_id-145,145,11.69291665119595,11.30732349021444,1.0341011877227366,True,0.3181247302359127,0.07269317185858956,0.6863837982880869,0.992091252236214,0.6918555089977358,False,0.365225037683308,0.05324130343116157
20260727T133337Z-stats-ceb-full-no-refit-v1__stats-ce--5eec9cca207b--no_refit__stats_ceb_multiregion_count__query_id-146,146,5.723708145127285,11.30732349021444,0.5061947816457789,False,0.46777335252567875,0.20065787544902908,0.31657412898510123,0.992091252236214,0.319097792941456,False,0.8970756080110666,0.8469156153635982
