query_run_id,hard_cluster,max_membership,top2_margin,membership_entropy,nearest_center_distance,nearest_center_distance_baseline_percentile,display_state,membership_c0,membership_c1,membership_c2,membership_c3,frozen_p99_threshold,ood_above_frozen_p99,nearest_distance_over_p99,scaled_feature_fingerprint,query_id
20260727T115549Z-stats-ceb-full-no-refit-v1__stats-ce--6ad9e47ac3c4--l_no_refit__stats_ceb_multiregion_count__query_id-1,1,0.3294341023899166,0.04923460403211244,1.3449594240667762,4.5411176001813285,0.8385947046843177,weak_prototype_coverage,0.24913510096489333,0.3294341023899166,0.14123129828738587,0.28019949835780417,11.30732349021444,False,0.4016085330990391,ec9c79cdece71bf97dd5cebc3e0ffb66cd236ace4f1d3f518aaccbdc9852928e,1
20260727T115605Z-stats-ceb-full-no-refit-v1__stats-ce--efd1bcfe46ec--l_no_refit__stats_ceb_multiregion_count__query_id-2,2,0.3053875449070213,0.05728759273883399,1.3762807762969018,12.622928157798775,0.9918533604887984,weak_prototype_coverage,0.2061580191078447,0.24035448381694666,0.3053875449070213,0.2480999521681873,11.30732349021444,True,1.1163497859350078,edbcc84820ffce26302fd2620284115bd36e75d0a5b26faf18e9529d50e28e6c,2
20260727T115622Z-stats-ceb-full-no-refit-v1__stats-ce--bac3f3236be8--l_no_refit__stats_ceb_multiregion_count__query_id-3,2,0.35465605745673856,0.0857651860697306,1.33452112699827,5.706993210019524,0.905295315682281,mixed_boundary,0.13542939108414803,0.24102368007210542,0.35465605745673856,0.26889087138700796,11.30732349021444,False,0.5047165418906125,d7d878012c25cca9e038e441791f0059d8f8f64f1ecd957f3d4db337b4519dc0,3
20260727T115653Z-stats-ceb-full-no-refit-v1__stats-ce--191e461955c5--l_no_refit__stats_ceb_multiregion_count__query_id-4,2,0.3546560625634436,0.08576520214088035,1.334521127500905,5.706993221310976,0.905295315682281,mixed_boundary,0.13542939329683606,0.24102368371715702,0.3546560625634436,0.26889086042256327,11.30732349021444,False,0.504716542889209,bf6ace3ed6b45839015d43ce521654074999df9e0827a399ca2c6526deb29925,4
20260727T115724Z-stats-ceb-full-no-refit-v1__stats-ce--359439826350--l_no_refit__stats_ceb_multiregion_count__query_id-5,2,0.35465602925755874,0.08576509732502646,1.3345211242227295,5.706993147668918,0.905295315682281,mixed_boundary,0.13542937886572734,0.24102365994418168,0.35465602925755874,0.2688909319325323,11.30732349021444,False,0.5047165363764335,02b7b42d8bcae418eb187b1d97afefd46e2ba2305d89b37426fdc92ba5f62487,5
20260727T115756Z-stats-ceb-full-no-refit-v1__stats-ce--dd2302266d0c--l_no_refit__stats_ceb_multiregion_count__query_id-6,2,0.3139268611891844,0.06608458315457033,1.373001263100108,11.505799125211578,0.9918533604887984,weak_prototype_coverage,0.19956487043610288,0.23866599034009867,0.3139268611891844,0.24784227803461406,11.30732349021444,True,1.017552839552959,044b9e1a3ad548ea1d961f7811231b4987b442afd19c4d9f2914f4cc8ef0f079,6
20260727T115811Z-stats-ceb-full-no-refit-v1__stats-ce--1a7eeba369e7--l_no_refit__stats_ceb_multiregion_count__query_id-7,2,0.35465607580592123,0.08576524381587314,1.3345211288043173,5.70699325059164,0.905295315682281,mixed_boundary,0.13542939903468468,0.24102369316934588,0.35465607580592123,0.2688908319900481,11.30732349021444,False,0.5047165454787398,391b15ffd2e50f7f8ab608db96d467d42d7121719556c7402d8940fb512b41a9,7
20260727T115842Z-stats-ceb-full-no-refit-v1__stats-ce--f8f54b110303--l_no_refit__stats_ceb_multiregion_count__query_id-8,2,0.3546560016528895,0.08576501045135526,1.3345211215057156,5.706993086633954,0.905295315682281,mixed_boundary,0.13542936690493898,0.2410236402406373,0.3546560016528895,0.26889099120153426,11.30732349021444,False,0.5047165309786076,1e1b1721e3b13d3226591034141cf390cb7023ac2f3dc2964d1d9d3eb6c6bf3c,8
20260727T115914Z-stats-ceb-full-no-refit-v1__stats-ce--12174756d103--l_no_refit__stats_ceb_multiregion_count__query_id-9,0,0.47174513979222066,0.21850691112926757,1.2385491503143642,5.492599780343147,0.8976578411405295,mixed_boundary,0.47174513979222066,0.2532382286629531,0.10188116914450965,0.17313546240031658,11.30732349021444,False,0.4857559602939229,981c79e6d6f4184d025bdd1815d6b6b5b33b75731874207b2bcb25a9e5522eb5,9
20260727T115933Z-stats-ceb-full-no-refit-v1__stats-ce--d73e9910fa0f--_no_refit__stats_ceb_multiregion_count__query_id-10,2,0.3546560640980532,0.08576520697040202,1.3345211276519513,5.7069932247041635,0.905295315682281,mixed_boundary,0.13542939396176837,0.24102368481252714,0.3546560640980532,0.2688908571276512,11.30732349021444,False,0.5047165431892965,3c12d886304a287149968da40b8d9390de6cb2b0adacfd51139355aeef685df2,10
20260727T120003Z-stats-ceb-full-no-refit-v1__stats-ce--4c6ad677a93d--_no_refit__stats_ceb_multiregion_count__query_id-11,2,0.3546560307427031,0.08576510199887344,1.3345211243689066,5.70699315095266,0.905295315682281,mixed_boundary,0.13542937950922448,0.24102366100424277,0.3546560307427031,0.26889092874382964,11.30732349021444,False,0.504716536666842,75cf52f5b97f8ec1b41938da29efd8e70033567f47a411dc67c9cf30dee8f282,11
20260727T120036Z-stats-ceb-full-no-refit-v1__stats-ce--98dedb4548e0--_no_refit__stats_ceb_multiregion_count__query_id-12,0,0.39155268161934936,0.09533553645788356,1.29442296204132,4.950477138527534,0.8686354378818737,mixed_boundary,0.39155268161934936,0.2962171451614658,0.11143350186073564,0.20079667135844917,11.30732349021444,False,0.4378115778514487,8d2975da4f1e63494323fa1405d64ebfc1b21f5519788635c4d166be3178437f,12
20260727T120054Z-stats-ceb-full-no-refit-v1__stats-ce--705b678c2f15--_no_refit__stats_ceb_multiregion_count__query_id-13,0,0.4761809514794986,0.14014917785174347,1.1337084747596202,2.9989292333197644,0.6288187372708758,mixed_boundary,0.4761809514794986,0.33603177362775516,0.042056818366436564,0.14573045652630975,11.30732349021444,False,0.26522007935079345,34e0ef216a1f49706166106b414c54eb22a33bb536d818037e8b5a806f997940,13
20260727T120111Z-stats-ceb-full-no-refit-v1__stats-ce--8634fbcdddb7--_no_refit__stats_ceb_multiregion_count__query_id-14,2,0.3546560706606658,0.0857652276233965,1.334521128297887,5.706993239214849,0.905295315682281,mixed_boundary,0.13542939680528993,0.24102368949677505,0.3546560706606658,0.2688908430372693,11.30732349021444,False,0.5047165444725963,93f8656f5ed2435c04fda608dc8289bafdca0affe6389c582f00b2205ccfbc26,14
20260727T120143Z-stats-ceb-full-no-refit-v1__stats-ce--fa1db4e3efb6--_no_refit__stats_ceb_multiregion_count__query_id-15,2,0.2942739075826086,0.04650906741931682,1.3798847852992044,14.244022744100928,1.0,weak_prototype_coverage,0.21484570364936412,0.24311554860473553,0.2942739075826086,0.24776484016329176,11.30732349021444,True,1.2597165683309548,b07e3b3562b7ba104b9092a598cc30cb2ea5ddc9a483a5914b4adfe4155f59f6,15
20260727T120200Z-stats-ceb-full-no-refit-v1__stats-ce--eb48bb0b100d--_no_refit__stats_ceb_multiregion_count__query_id-16,2,0.3107351854562124,0.0647370584578835,1.3747988904633375,12.585602012637633,0.9918533604887984,weak_prototype_coverage,0.20485162583081365,0.23841506171464497,0.3107351854562124,0.24599812699832893,11.30732349021444,True,1.113048726653079,2218bccc5b0fb08efcd48f89bad29136182df40321074303c44bdfcfa0ecde09,16
20260727T120215Z-stats-ceb-full-no-refit-v1__stats-ce--e61d25524c7c--_no_refit__stats_ceb_multiregion_count__query_id-17,0,0.5023215234899292,0.2644406826127803,1.2084769805543645,5.85186162870149,0.9093686354378818,mixed_boundary,0.5023215234899292,0.23788084087714892,0.09549943323684897,0.1642982023960729,11.30732349021444,False,0.5175284525790561,98aee1594618bf09c59bd1b0cfc1e1b667f6ca02361dc773a5172068e27f88ff,17
20260727T120234Z-stats-ceb-full-no-refit-v1__stats-ce--b1b6578c060b--_no_refit__stats_ceb_multiregion_count__query_id-18,0,0.42117267037505807,0.16654237388154713,1.293903243840341,8.328438260837157,0.9755600814663951,mixed_boundary,0.42117267037505807,0.25463029649351093,0.12513671679531388,0.19906031633611712,11.30732349021444,False,0.7365525774551985,e4c3a8b5d37a0ddbbd4f41fc22f8c2cf44d32c8227be45ecbd5979abd215a945,18
20260727T120253Z-stats-ceb-full-no-refit-v1__stats-ce--6fb8a6573a07--_no_refit__stats_ceb_multiregion_count__query_id-19,0,0.2828986584614131,0.004636502886263105,1.3758370416615173,14.528576838931716,1.0,weak_prototype_coverage,0.2828986584614131,0.27826215557515,0.19405745790730936,0.24478172805612755,11.30732349021444,True,1.2848820369829348,deee4ac7f74a2922ee6084fc6d316856fc38e1adad18f9046b44c8efaadf1589,19
20260727T120309Z-stats-ceb-full-no-refit-v1__stats-ce--f90b8fa6e1c6--_no_refit__stats_ceb_multiregion_count__query_id-20,2,0.2803698120904137,0.027792385762733796,1.3826407754783319,15.334914732115744,1.0,weak_prototype_coverage,0.22024311233479346,0.24680964924711296,0.2803698120904137,0.2525774263276799,11.30732349021444,True,1.3561931561776626,d46ebf15ee42467a3831777abbcbf813224c2a079551a2bb1c2ecdb1d9cebd1e,20
20260727T120324Z-stats-ceb-full-no-refit-v1__stats-ce--06d3fdce2b76--_no_refit__stats_ceb_multiregion_count__query_id-21,2,0.2991855941517411,0.0511310993285132,1.3784045914242942,13.60057792619738,0.9938900203665988,weak_prototype_coverage,0.2111331211957641,0.24162678982926686,0.2991855941517411,0.24805449482322792,11.30732349021444,True,1.202811429067857,b3712c3aff2d04d4708d655d77da5014f1f3b468df1a9d06553fc4ccbba303ee,21
20260727T120339Z-stats-ceb-full-no-refit-v1__stats-ce--9fd2158832f7--_no_refit__stats_ceb_multiregion_count__query_id-22,2,0.3546560703834733,0.08576522675105236,1.3345211282706038,5.706993238601942,0.905295315682281,mixed_boundary,0.13542939668518478,0.24102368929892098,0.3546560703834733,0.26889084363242094,11.30732349021444,False,0.5047165444183919,af3eb9021a178abcfefc25be522ed0f1d2f97d4f243ed08f3439906f0d03373c,22
20260727T120410Z-stats-ceb-full-no-refit-v1__stats-ce--5818fe568b14--_no_refit__stats_ceb_multiregion_count__query_id-23,1,0.3209134117173543,0.028945728274203664,1.3503043678281816,5.712680119901165,0.9058044806517311,weak_prototype_coverage,0.29196768344315066,0.3209134117173543,0.15063009345157657,0.2364888113879184,11.30732349021444,False,0.5052194822979126,00e77e614bd63ac379faaacc9d1cf1c718cd34c1ae82ecef94c4db06eadc7f4b,23
20260727T120426Z-stats-ceb-full-no-refit-v1__stats-ce--d2a47dcf4b80--_no_refit__stats_ceb_multiregion_count__query_id-24,2,0.3560806912110885,0.11485249903232095,1.3525658222260102,8.725436923496721,0.9755600814663951,mixed_boundary,0.17461990774611427,0.22807120886402973,0.3560806912110885,0.24122819217876754,11.30732349021444,False,0.7716624478859095,8e0f89fb36d005e230fe4ebeec797d037a3b1f0f0b04de90f7c5282ca1be050e,24
20260727T120441Z-stats-ceb-full-no-refit-v1__stats-ce--b92de91365e3--_no_refit__stats_ceb_multiregion_count__query_id-25,0,0.5234709707654306,0.2769761560427766,1.1652827448479066,4.849086738850341,0.865071283095723,mixed_boundary,0.5234709707654306,0.246494814722654,0.0723273102145645,0.15770690429735099,11.30732349021444,False,0.4288447874553892,92733a7596e114876a79d365b6a5117c605f38b61f940b1e5f309a85c2c4a354,25
20260727T120458Z-stats-ceb-full-no-refit-v1__stats-ce--009fabcba823--_no_refit__stats_ceb_multiregion_count__query_id-26,0,0.40264740675941996,0.09634161626283205,1.2743256772515394,5.999675958862082,0.9129327902240326,mixed_boundary,0.40264740675941996,0.3063057904965879,0.09869361106674741,0.1923531916772447,11.30732349021444,False,0.5306008945489451,d8653dcc7ea52b16f742978f1a3dd7e6b6d04c63ebed9abb6499e88fdbae113b,26
20260727T120517Z-stats-ceb-full-no-refit-v1__stats-ce--b78595f21206--_no_refit__stats_ceb_multiregion_count__query_id-27,2,0.35465611210685744,0.08576535805750846,1.3345211323773087,5.706993330858569,0.905295315682281,mixed_boundary,0.13542941476360296,0.2410237190801907,0.35465611210685744,0.268890754049349,11.30732349021444,False,0.5047165525774073,d97244682639a7f65c2b82ffb314ea982a774415785b18714c1e77675744f0d2,27
20260727T120558Z-stats-ceb-full-no-refit-v1__stats-ce--a1744d5d9f76--_no_refit__stats_ceb_multiregion_count__query_id-28,0,0.25977251977294696,0.01029182501319853,1.3860099911052006,90.61312877021642,1.0,weak_prototype_coverage,0.25977251977294696,0.24948069475974843,0.24387811158198525,0.2468686738853193,11.30732349021444,True,8.013667323539,d78b8d4431e4c09f13b8be31b9a8ffe06f21c36979bef05a354cdc6014f68231,28
20260727T120625Z-stats-ceb-full-no-refit-v1__stats-ce--3e12a9896a01--_no_refit__stats_ceb_multiregion_count__query_id-29,2,0.2995860356284764,0.05138954033524726,1.378258039465671,13.528812130874002,0.9938900203665988,weak_prototype_coverage,0.2107142667252313,0.24150320235306313,0.2995860356284764,0.24819649529322915,11.30732349021444,True,1.1964645870954411,121160a5291064cd0d8e55fe4039ef7ff802cbdca161cdc4cdb7ce4925b8afd2,29
20260727T120640Z-stats-ceb-full-no-refit-v1__stats-ce--f42e44dd24b6--_no_refit__stats_ceb_multiregion_count__query_id-31,0,0.486596577194572,0.19545068943334282,1.1681590973698326,3.797995430078291,0.7866598778004074,mixed_boundary,0.486596577194572,0.2911458877612292,0.05480571130029469,0.16745182374390408,11.30732349021444,False,0.33588810237587563,fb9ab6a88b964dd72f9d1e4d8471d6f4cba2abd6fff497b421520c4d3a0c182e,31
20260727T120704Z-stats-ceb-full-no-refit-v1__stats-ce--4123fef53a01--_no_refit__stats_ceb_multiregion_count__query_id-32,2,0.3546560730814318,0.08576523524171498,1.334521128536155,5.706993244567454,0.905295315682281,mixed_boundary,0.13542939785418676,0.24102369122466463,0.3546560730814318,0.26889083783971685,11.30732349021444,False,0.5047165449459714,7717d0cc4a0ca5ee61a5a3696a1a83cf913268f743adbc210d951e322fc8233b,32
20260727T120747Z-stats-ceb-full-no-refit-v1__stats-ce--4cfa0890dc63--_no_refit__stats_ceb_multiregion_count__query_id-33,0,0.3538506754872585,0.0537960123610417,1.3263517343617128,5.642708050998153,0.9027494908350305,mixed_boundary,0.3538506754872585,0.3000546631262168,0.13252956686740022,0.21356509451912434,11.30732349021444,False,0.49903127436669287,648985bae00b3e9d85b45af0e6e22fa7066735a124d63fa1f4bde4c12d30542b,33
20260727T120823Z-stats-ceb-full-no-refit-v1__stats-ce--940213eb07bd--_no_refit__stats_ceb_multiregion_count__query_id-35,2,0.3546560656984109,0.08576521200683757,1.3345211278094689,5.706993228242731,0.905295315682281,mixed_boundary,0.13542939465518888,0.24102368595482693,0.3546560656984109,0.26889085369157334,11.30732349021444,False,0.5047165435022413,25401a4919cf3b3ce227824b13f77866c79414c7747d44785bd6661ff6ab41cb,35
20260727T120856Z-stats-ceb-full-no-refit-v1__stats-ce--01b8759d412a--_no_refit__stats_ceb_multiregion_count__query_id-36,2,0.3546560698106293,0.08576522494827282,1.3345211282142206,5.706993237335317,0.905295315682281,mixed_boundary,0.13542939643697657,0.24102368889003759,0.3546560698106293,0.2688908448623565,11.30732349021444,False,0.5047165443063738,d9042d8247f1f2d6533cbecd2d72f6bb4a9ab1e280ebb84ddc8e45931cf1c07d,36
20260727T120928Z-stats-ceb-full-no-refit-v1__stats-ce--baa21348fcba--_no_refit__stats_ceb_multiregion_count__query_id-37,0,0.3290504579524343,0.07561282210450126,1.365718347174389,15.98096443050156,1.0,weak_prototype_coverage,0.3290504579524343,0.25343763584793305,0.18842343461821873,0.22908847158141388,11.30732349021444,True,1.4133286665347262,6ffc518abe38e4d14a3d7d31983890e7c47b9d39b49e1bc219ae19ad839fa63c,37
20260727T120952Z-stats-ceb-full-no-refit-v1__stats-ce--3dea5d36442c--_no_refit__stats_ceb_multiregion_count__query_id-38,2,0.35465612731382506,0.08576540591495524,1.33452113387409,5.70699336448408,0.905295315682281,mixed_boundary,0.13542942135268463,0.24102372993462037,0.35465612731382506,0.2688907213988698,11.30732349021444,False,0.504716555551189,418d2db827abacebce8dce3702af92f9151eb8cb22e1bb0e163bb959bb9f9d57,38
20260727T121049Z-stats-ceb-full-no-refit-v1__stats-ce--9c378f93220d--_no_refit__stats_ceb_multiregion_count__query_id-39,2,0.35465607784865993,0.08576525024451415,1.3345211290053776,5.706993255108396,0.905295315682281,mixed_boundary,0.135429399919786,0.24102369462740833,0.35465607784865993,0.2688908276041458,11.30732349021444,False,0.5047165458781939,f61dc8b6561a4c6a381d2a31cddd0d6556b22d9df5061b7461a361bf12b48007,39
20260727T121121Z-stats-ceb-full-no-refit-v1__stats-ce--a42d2ecd145a--_no_refit__stats_ceb_multiregion_count__query_id-40,2,0.35465606663387766,0.08576521495081613,1.3345211279015439,5.706993230311154,0.905295315682281,mixed_boundary,0.13542939506051827,0.24102368662254253,0.35465606663387766,0.26889085168306154,11.30732349021444,False,0.5047165436851689,b415354986330134770d792215375582966ce9d2d1deeb096c85414ebc647880,40
20260727T121153Z-stats-ceb-full-no-refit-v1__stats-ce--61f8bf4ebb18--_no_refit__stats_ceb_multiregion_count__query_id-41,2,0.35465605387033866,0.08576517478308643,1.3345211266452732,5.706993202089646,0.905295315682281,mixed_boundary,0.13542938953019495,0.24102367751221407,0.35465605387033866,0.26889087908725223,11.30732349021444,False,0.504716541189308,7e5231ff2a44dd819393623fcc90dd5a456122250b8160ae1ac67cf9ee57b2ac,41
20260727T121224Z-stats-ceb-full-no-refit-v1__stats-ce--2365ef160cc8--_no_refit__stats_ceb_multiregion_count__query_id-42,0,0.280809182300312,0.02690587796600652,1.382880264625554,23.744993856755578,1.0,weak_prototype_coverage,0.280809182300312,0.25390330433430547,0.22394905097694454,0.24133846238843804,11.30732349021444,True,2.099965909466101,b90095536cfde2d8950c20dac77ac56b432b90755c8bd20dd3a35896515a887d,42
20260727T121246Z-stats-ceb-full-no-refit-v1__stats-ce--bef3f74020aa--_no_refit__stats_ceb_multiregion_count__query_id-43,2,0.3546560904032544,0.08576528975470754,1.3345211302410864,5.706993282868345,0.905295315682281,mixed_boundary,0.13542940535958997,0.24102370358860878,0.3546560904032544,0.26889080064854687,11.30732349021444,False,0.5047165483332355,925f13fb0063f9d665c4f86336f3444a3b062018281b23f70d4f70cf5662af2d,43
20260727T121320Z-stats-ceb-full-no-refit-v1__stats-ce--06c758499697--_no_refit__stats_ceb_multiregion_count__query_id-44,2,0.3546560685083816,0.08576522085000937,1.334521128086045,5.706993234455896,0.905295315682281,mixed_boundary,0.13542939587272415,0.241023687960522,0.3546560685083816,0.26889084765837223,11.30732349021444,False,0.5047165440517228,31565f2d8a4edcde6e30bb7bd2481377642be5da3132c8aaeb40efbed1971d1f,44
20260727T121351Z-stats-ceb-full-no-refit-v1__stats-ce--016037691c34--_no_refit__stats_ceb_multiregion_count__query_id-46,2,0.323929385458004,0.07811796712840824,1.3691317499794817,10.82930727601925,0.9816700610997964,weak_prototype_coverage,0.19424363256117777,0.23601556365122245,0.323929385458004,0.24581141832959574,11.30732349021444,False,0.9577250783875713,d7c16c705f047f881ca419190e9c1b6979a4638540d38ec9e521020bf2ab73d2,46
20260727T121406Z-stats-ceb-full-no-refit-v1__stats-ce--0990036f0917--_no_refit__stats_ceb_multiregion_count__query_id-47,2,0.3546561555470353,0.0857654947670003,1.334521136653018,5.7069934269140035,0.905295315682281,mixed_boundary,0.13542943358598314,0.24102375008694663,0.3546561555470353,0.268890660780035,11.30732349021444,False,0.5047165610723826,542d9f6c86d7982f4ce04cca574909e5e28087c1b19ef92123f74cdeec1d0fcb,47
20260727T121526Z-stats-ceb-full-no-refit-v1__stats-ce--ed7ed30f4959--_no_refit__stats_ceb_multiregion_count__query_id-48,0,0.46550113204763477,0.11909396944439415,1.139549397104053,3.1250818943604908,0.6675152749490835,mixed_boundary,0.46550113204763477,0.3464071626032406,0.04381623629474426,0.14427546905438043,11.30732349021444,False,0.2763768010232477,435bf51a5419aa9ee30bd0e67947a34573b32079d5aa6fc961a716b65f6d4c52,48
20260727T121542Z-stats-ceb-full-no-refit-v1__stats-ce--c6f3d13743a0--_no_refit__stats_ceb_multiregion_count__query_id-49,2,0.35465615036202763,0.08576547844938431,1.3345211361426692,5.706993415448708,0.905295315682281,mixed_boundary,0.13542943133934426,0.2410237463859848,0.35465615036202763,0.2688906719126433,11.30732349021444,False,0.5047165600584119,2e39e92c3710cd3dd16d26b970e5cac23dd3c6bb85059b3ba5f8af92361b53e6,49
20260727T121648Z-stats-ceb-full-no-refit-v1__stats-ce--816d4588344d--_no_refit__stats_ceb_multiregion_count__query_id-50,2,0.35465611559477167,0.08576536903422977,1.3345211327206146,5.706993338570984,0.905295315682281,mixed_boundary,0.13542941627489288,0.24102372156979343,0.35465611559477167,0.2688907465605419,11.30732349021444,False,0.5047165532594798,03e0eab9bdb61d9e5f1ad8aebdc3c91215e00ddca30e3c4cbca818a2e8995b7c,50
20260727T121730Z-stats-ceb-full-no-refit-v1__stats-ce--4cbe11eb13e9--_no_refit__stats_ceb_multiregion_count__query_id-51,2,0.3546561347409648,0.08576542928871805,1.3345211346051247,5.706993380907028,0.905295315682281,mixed_boundary,0.1354294245708207,0.2410237352359677,0.3546561347409648,0.26889070545224675,11.30732349021444,False,0.5047165570036058,d30ad12df9ccb7f7ea7d6aafaafb4034a5fd8483e5429a19d24faa8a2644fa43,51
20260727T121825Z-stats-ceb-full-no-refit-v1__stats-ce--20faaaceabc6--_no_refit__stats_ceb_multiregion_count__query_id-52,2,0.35465614755596153,0.08576546961848075,1.3345211358664746,5.7069934092438395,0.905295315682281,mixed_boundary,0.1354294301234899,0.24102374438306767,0.35465614755596153,0.2688906779374808,11.30732349021444,False,0.5047165595096641,1ae6e6d793dc1df1a077b3996779980ad30c61e6fb691bcabe6ce3e97c03b888,52
20260727T121931Z-stats-ceb-full-no-refit-v1__stats-ce--6bd8e852fe89--_no_refit__stats_ceb_multiregion_count__query_id-53,0,0.29199579979265106,0.035838549205126025,1.3799176917205833,27.6407191496265,1.0,weak_prototype_coverage,0.29199579979265106,0.25615725058752503,0.21468149491829785,0.23716545470152606,11.30732349021444,True,2.444497070730069,45111f23132db93f88edfc90c5bfb24f4fd9d94df97f6dd9c75d8987d3cacd48,53
20260727T121949Z-stats-ceb-full-no-refit-v1__stats-ce--65af180658cd--_no_refit__stats_ceb_multiregion_count__query_id-54,2,0.3546561179709955,0.08576537651238048,1.3345211329544997,5.706993343825259,0.905295315682281,mixed_boundary,0.13542941730449506,0.24102372326589433,0.3546561179709955,0.268890741458615,11.30732349021444,False,0.5047165537241588,d048754a5c02ff32179d19093d52aebeacf45868dabd94a8ebf19ac43fc5d868,54
20260727T122034Z-stats-ceb-full-no-refit-v1__stats-ce--99eb8577f8f9--_no_refit__stats_ceb_multiregion_count__query_id-55,0,0.3908836571789741,0.1297225446385793,1.3230535306056617,9.809279121802167,0.9765784114052953,mixed_boundary,0.3908836571789741,0.2611611125403948,0.15014578000646658,0.19780945027416444,11.30732349021444,False,0.8675155646065394,8ee1cc5e6e8a7aa51ecd972caa12f656f27b8b91113f0f09915fc9875ea5ec1d,55
20260727T122053Z-stats-ceb-full-no-refit-v1__stats-ce--0f5ee8601132--_no_refit__stats_ceb_multiregion_count__query_id-56,0,0.4142453796781895,0.14775209698345454,1.2944820502442007,8.160000623031737,0.9755600814663951,mixed_boundary,0.4142453796781895,0.26649328269473493,0.12229521365566998,0.19696612397140567,11.30732349021444,False,0.7216562460686251,ee322624cfddfafec9fca35eac2f8762c675b8baeb2fb66d2a22f84f69f92104,56
20260727T122119Z-stats-ceb-full-no-refit-v1__stats-ce--56d71e5fa919--_no_refit__stats_ceb_multiregion_count__query_id-57,0,0.27527840140910487,0.021881461382793455,1.3839515634343904,24.175796956294228,1.0,weak_prototype_coverage,0.27527840140910487,0.2533969400263114,0.22807399477153448,0.24325066379304927,11.30732349021444,True,2.138065385430637,401780f304b8fc90a77d5208e64b8f86b4f44f780dde4f87bc574b362de0cd19,57
20260727T122159Z-stats-ceb-full-no-refit-v1__stats-ce--9f26aa4328b9--_no_refit__stats_ceb_multiregion_count__query_id-59,2,0.3546561551694177,0.08576549357860863,1.33452113661585,5.706993426078999,0.905295315682281,mixed_boundary,0.1354294334223632,0.24102374981741018,0.3546561551694177,0.26889066159080904,11.30732349021444,False,0.5047165609985363,2c6b92e4c49283280347b42319c8ad5ab34e7330b7e1c34c6c0ababbe8c5f8d4,59
20260727T122319Z-stats-ceb-full-no-refit-v1__stats-ce--27ab191ab1e8--_no_refit__stats_ceb_multiregion_count__query_id-60,0,0.30122098037047035,0.043235160939287476,1.376657771018773,23.354412791514285,1.0,weak_prototype_coverage,0.30122098037047035,0.2579858194311829,0.20603740858219574,0.23475579161615104,11.30732349021444,True,2.0654236001760817,917e4da90391ffe66848c99799aac2c88e9698f9a70b7745b8eda0cbe50d08a2,60
20260727T122344Z-stats-ceb-full-no-refit-v1__stats-ce--012a0caf9bdf--_no_refit__stats_ceb_multiregion_count__query_id-61,2,0.3546560665633692,0.08576521472892096,1.3345211278946039,5.706993230155251,0.905295315682281,mixed_boundary,0.13542939502996756,0.241023686572215,0.3546560665633692,0.2688908518344482,11.30732349021444,False,0.5047165436713812,ca4bc43bd318242731e71c9027fd01926c6a3b16bc7df91ef4b88a7b9598864c,61
20260727T122417Z-stats-ceb-full-no-refit-v1__stats-ce--97a6df2a45af--_no_refit__stats_ceb_multiregion_count__query_id-62,0,0.28128519540440516,0.013935288295456316,1.3805455526045087,20.97152547824524,1.0,weak_prototype_coverage,0.28128519540440516,0.26734990710894885,0.21197085193947704,0.23939404554716895,11.30732349021444,True,1.8546851955190258,35b991771ca350640082dd2e6e12ac6efba4159fc0b267d5e515523e4c77802e,62
20260727T122500Z-stats-ceb-full-no-refit-v1__stats-ce--3ebe0da05cca--_no_refit__stats_ceb_multiregion_count__query_id-63,2,0.3546560475857229,0.08576515500497633,1.3345211260267014,5.706993188193798,0.905295315682281,mixed_boundary,0.13542938680713196,0.24102367302639863,0.3546560475857229,0.26889089258074655,11.30732349021444,False,0.5047165399603833,9490bab16f1209d667e5b251254d53d6b209ed1ab6f76480a5925e7cb25fd324,63
20260727T122532Z-stats-ceb-full-no-refit-v1__stats-ce--9cf952e26959--_no_refit__stats_ceb_multiregion_count__query_id-64,2,0.35465607312227815,0.08576523537026126,1.3345211285401752,5.70699324465777,0.905295315682281,mixed_boundary,0.1354293978718851,0.24102369125381987,0.35465607312227815,0.2688908377520169,11.30732349021444,False,0.5047165449539588,7e3ee6bbba3b2d4952e67ccd6a6dcf1b7a6fc64a0fa76c1cda8fb0f1c46f409c,64
20260727T122603Z-stats-ceb-full-no-refit-v1__stats-ce--e6562b44f063--_no_refit__stats_ceb_multiregion_count__query_id-65,2,0.35465606351512163,0.08576520513587649,1.3345211275945754,5.706993223415239,0.905295315682281,mixed_boundary,0.13542939370918947,0.24102368439644373,0.35465606351512163,0.26889085837924515,11.30732349021444,False,0.5047165430753063,bb13fc572744dbd3c073dfb2dbf86f74f6a91dda4231cad5b17df54024e3246f,65
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,2,0.35465606224176505,0.08576520112853553,1.3345211274692432,5.70699322059971,0.905295315682281,mixed_boundary,0.1354293931574556,0.2410236834875499,0.35465606224176505,0.2688908611132295,11.30732349021444,False,0.5047165428263057,0be7177491b12ea9b941295af10e9ba9a644488b869f04a7935bc2a534429d13,66
