query_run_id,k,dominant_cluster,nearest_center,nearest_center_distance,frozen_p99_threshold,ood_above_frozen_p99,max_membership,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2,membership_c3,distance_c3,query_id,table_count_stratum,execution_status,comparison_status,plan_fingerprint,remote_plan_fingerprint
20260727T121121Z-stats-ceb-full-no-refit-v1__stats-ce--a42d2ecd145a--_no_refit__stats_ceb_multiregion_count__query_id-40,4,3,3,0.7709551853235411,0.992091252236214,False,0.3483731756491406,0.013979838197718253,0.33439333745142236,0.7820861874912713,0.092575677787184,1.2259446599268802,0.22465780911225297,0.8989017990749011,0.3483731756491406,0.7709551853235411,40,4,completed,passed,a25fa243bf2ef0bbc4fc20f95d837f696d02bf0c4c8608b3e948ab3c85ae0a72,0b6952d9562ee4b1d039a34b96b5ac720905875106afc3a5c445e23b69e7509d
20260727T121153Z-stats-ceb-full-no-refit-v1__stats-ce--61f8bf4ebb18--_no_refit__stats_ceb_multiregion_count__query_id-41,4,3,3,0.7709551675584464,0.992091252236214,False,0.34837318550435403,0.013979846553268671,0.33439333895108536,0.7820861759856991,0.0925756743592541,1.2259446597040164,0.22465780118530665,0.8989017983628409,0.34837318550435403,0.7709551675584464,41,4,completed,passed,5c387bb481f6d18f6038c5ca2b6ad0f3161fa12759b35be536c3b367fc1ce366,19da7ef3d9d2c201f1359434b06ca62ae1c895bfc7f201e87e621f31f4847b0b
20260727T121224Z-stats-ceb-full-no-refit-v1__stats-ce--2365ef160cc8--_no_refit__stats_ceb_multiregion_count__query_id-42,4,1,1,0.430505243275245,0.992091252236214,False,0.8152692785012442,0.7260092990696577,0.07363567562714449,0.9987411079701567,0.8152692785012442,0.430505243275245,0.08925997943158644,0.9336926680043384,0.021835066440024923,1.5283743520068476,42,4,completed,passed,181184175483e46f109388362be20a035e3851ea3763f893fa2ac61116205f79,d66699711083dcf0e1d630df62b393a452d02277bf37ee66fe8205a9d29d6a6b
20260727T121246Z-stats-ceb-full-no-refit-v1__stats-ce--bef3f74020aa--_no_refit__stats_ceb_multiregion_count__query_id-43,4,3,3,0.7709552184072742,0.992091252236214,False,0.3483731572958956,0.013979822637279704,0.33439333465861587,0.7820862089179721,0.09257568417097842,1.2259446603419248,0.22465782387451014,0.898901800400974,0.3483731572958956,0.7709552184072742,43,4,completed,passed,e26ecf5672735dfdcb6d209bf447f75854df6e559c07830277d5244ed6d2086d,80c6d4b1e992d3bcb434fe08a88e14da57e15ed96ce65057a59b82d9efd01f91
20260727T121320Z-stats-ceb-full-no-refit-v1__stats-ce--06c758499697--_no_refit__stats_ceb_multiregion_count__query_id-44,4,3,3,0.7709551879325941,0.992091252236214,False,0.3483731742017648,0.013979836970588966,0.3343933372311758,0.7820861891810259,0.09257567829062349,1.225944659959611,0.22465781027643592,0.8989017991794775,0.3483731742017648,0.7709551879325941,44,4,completed,passed,50a40e02fb73b48903b53b9be1da9af36f2ec1ea9213f1f5271d5aeadbacf4b3,3348f240186cf5327b1dc8c54e2e3f382af6a376fd383cce8838e09ac1d9bbf3
20260727T121351Z-stats-ceb-full-no-refit-v1__stats-ce--016037691c34--_no_refit__stats_ceb_multiregion_count__query_id-46,4,0,0,0.6931945457449347,0.992091252236214,False,0.35313707907930747,0.025718262027466743,0.35313707907930747,0.6931945457449347,0.09634714427149442,1.092173670818644,0.3274188170518407,0.7117853200123474,0.22309695959735729,0.8140714442916869,46,5,completed,passed,16fe97aea412fb127c2bec000ef1d47f6cf11254685b0b3a9217149beb506553,9147918ff43b4da8e96d4b22e33f6f05a4e119c58706e7199f1f81a831293923
20260727T121406Z-stats-ceb-full-no-refit-v1__stats-ce--0990036f0917--_no_refit__stats_ceb_multiregion_count__query_id-47,4,3,3,0.7709553090786935,0.992091252236214,False,0.34837310699584645,0.013979779991386054,0.3343933270044604,0.7820862676414064,0.09257570166681592,1.2259446614794787,0.22465786433287727,0.8989018040353686,0.34837310699584645,0.7709553090786935,47,5,completed,passed,7a50b72c3b4210572a2f3aafaf303c279301c8578a094b5de8c05f1113a63e3b,508f15d93ab45ab012ba27dc6ce8ee07431f28972ed800b91f2350818615664c
20260727T121526Z-stats-ceb-full-no-refit-v1__stats-ce--ed7ed30f4959--_no_refit__stats_ceb_multiregion_count__query_id-48,4,1,1,0.3967282840136065,0.992091252236214,False,0.7948534602251753,0.6827283178538138,0.07409711473867481,0.9102552321624108,0.7948534602251753,0.3967282840136065,0.1121251423713615,0.7874039432955858,0.01892428266478838,1.4676984608937096,48,5,completed,passed,bc0221508e6f662c4f31d352da66a555c85d4f7f86188721e78ae2b690910fcc,a68b372e2ddc6263d1b38abce0c93461f441f3cfd3874f113281e722f370083c
20260727T121542Z-stats-ceb-full-no-refit-v1__stats-ce--c6f3d13743a0--_no_refit__stats_ceb_multiregion_count__query_id-49,4,3,3,0.7709553018618489,0.992091252236214,False,0.34837311099939505,0.01397978338571415,0.3343933276136809,0.7820862629674082,0.09257570027426323,1.225944661388934,0.2246578611126608,0.8989018037460907,0.34837311099939505,0.7709553018618489,49,5,completed,passed,28155a265cef74da9e7c5a942361012c12fe3fc6b3e381ff51a94bf20c7b4262,cc79178cb70ef64e3f7bfd47ebfa95d43c32de50c1d25a42f786d63c4bb1e0b6
20260727T121648Z-stats-ceb-full-no-refit-v1__stats-ce--816d4588344d--_no_refit__stats_ceb_multiregion_count__query_id-50,4,3,3,0.7709552534704661,0.992091252236214,False,0.34837313784455193,0.013979806145843154,0.3343933316987088,0.7820862316266775,0.09257569093672612,1.2259446607818143,0.22465783952001322,0.8989018018064037,0.34837313784455193,0.7709552534704661,50,5,completed,passed,a91893c8432f54af70fc9cf377c83411a171c289c59e2816b15a33413a49c889,32178bc4854f7d5c9c498e7aea499728ac0ab7619ea6d58e782bf00bffd944f7
20260727T121730Z-stats-ceb-full-no-refit-v1__stats-ce--4cbe11eb13e9--_no_refit__stats_ceb_multiregion_count__query_id-51,4,3,3,0.7709552801194051,0.992091252236214,False,0.34837312306103035,0.01397979361192947,0.3343933294491009,0.7820862488858896,0.0925756960788702,1.2259446611161497,0.2246578514109985,0.8989018028745778,0.34837312306103035,0.7709552801194051,51,5,completed,passed,4d61b2e0336c56ffebd89a719bb14ea70dfdbbb14968e95430f82c996b279ea8,acb376911f3deea0aa02f2cbe6a2fed79b6ca4983d55c3bb8d860e5cb88f29a1
20260727T121825Z-stats-ceb-full-no-refit-v1__stats-ce--20faaaceabc6--_no_refit__stats_ceb_multiregion_count__query_id-52,4,3,3,0.7709552979561769,0.992091252236214,False,0.3483731131660689,0.013979785222684948,0.33439332794338394,0.7820862604378951,0.09257569952062997,1.2259446613399323,0.22465785936991708,0.8989018035895374,0.3483731131660689,0.7709552979561769,52,5,completed,passed,12834a68fa15658a02b1d4e48926219461b4da2008022cb67064a6aeac3f7fad,4d2e43e7f547fb961a6681b01c058e4abbfd5e25df6bdb257022856e0ceaa987
20260727T121931Z-stats-ceb-full-no-refit-v1__stats-ce--6bd8e852fe89--_no_refit__stats_ceb_multiregion_count__query_id-53,4,1,1,0.20214540524980648,0.992091252236214,False,0.9715483781315203,0.955926216150798,0.009877743763837899,1.0072707218438046,0.9715483781315203,0.20214540524980648,0.015622161980722327,0.8579599740286161,0.0029517161239194897,1.5372705930871526,53,5,completed,passed,467a18badaaf764a1f54605ba772fec6b7649da2df7430e007a5f107091fd796,0319a70d463eef3212712050584a6e74c2d9435accc62a9e39b25f96ecb068d4
20260727T121949Z-stats-ceb-full-no-refit-v1__stats-ce--65af180658cd--_no_refit__stats_ceb_multiregion_count__query_id-54,4,3,3,0.7709552567778506,0.992091252236214,False,0.3483731360097773,0.013979804590266043,0.3343933314195113,0.7820862337687081,0.09257569157491469,1.225944660823308,0.22465784099579675,0.8989018019389737,0.3483731360097773,0.7709552567778506,54,5,completed,passed,c2a429b221d3074538c0bd54a98abb82f0428299792f7537a4a927829c0ebb02,23a02332abaf5a2d872585f89220be253a72821c2d699dd75b5446ec049b25ef
20260727T122034Z-stats-ceb-full-no-refit-v1__stats-ce--99eb8577f8f9--_no_refit__stats_ceb_multiregion_count__query_id-55,4,1,1,0.2970644530655616,0.992091252236214,False,0.9104474586959571,0.8677268483856599,0.037467393715792024,0.9074259156294558,0.9104474586959571,0.2970644530655616,0.042720610310297225,0.8666959971922013,0.00936453727795362,1.4742450721248408,55,5,completed,passed,389d58dedc1356f51f7bb4fdfc9e9622d8efeaa34e72d997d4054475261dc8e5,5b2b9dd3c718963affdd7569a0686110e53447088deefd10b5394850a4878c5b
20260727T122053Z-stats-ceb-full-no-refit-v1__stats-ce--0f5ee8601132--_no_refit__stats_ceb_multiregion_count__query_id-56,4,1,1,0.19601217499151632,0.992091252236214,False,0.9727471007908478,0.9578872818883015,0.009608185392217411,0.9866396115390862,0.9727471007908478,0.19601217499151632,0.014859818902546318,0.8469900288760626,0.002784894914388387,1.52194845560646,56,5,completed,passed,ac300f59c29c1c9251430e8a88840e6d898b1594509ac731977d4326f903f32d,b945448f402ae1f682f0daa0d9ab19be77c19bb217f32ab18a3628f74898997b
20260727T122119Z-stats-ceb-full-no-refit-v1__stats-ce--56d71e5fa919--_no_refit__stats_ceb_multiregion_count__query_id-57,4,1,1,0.7305099757073708,0.992091252236214,False,0.5983674505331985,0.40765175718389657,0.14708917948291186,1.19374532416731,0.5983674505331985,0.7305099757073708,0.19071569334930194,1.0900080026094274,0.06382767663458758,1.59886492274819,57,5,completed,passed,eccbc2cf44953ccf343a80c708483f75da97cf1aa2688ebbdc016e8b5010e0d4,cf6a38035ed78ad2225e66afc863fc915b8c9c11ee4a3127471fe9edad71d9b5
20260727T122159Z-stats-ceb-full-no-refit-v1__stats-ce--9f26aa4328b9--_no_refit__stats_ceb_multiregion_count__query_id-59,4,3,3,0.7709553085530995,0.992091252236214,False,0.34837310728742,0.013979780238590866,0.3343933270488291,0.782086267301005,0.09257570156539802,1.2259446614728844,0.22465786409835287,0.8989018040143008,0.34837310728742,0.7709553085530995,59,6,completed,passed,4bf91559a94c65342f88f6e2b5f181bd4497d171be60acf97e7bdc78973b14a7,6dea494e5a7c7575d6420602f9cdaa3c1e501e1259ed725488750c1b0e81cf12
20260727T122319Z-stats-ceb-full-no-refit-v1__stats-ce--27ab191ab1e8--_no_refit__stats_ceb_multiregion_count__query_id-60,4,1,1,0.23707324284359138,0.992091252236214,False,0.9528789118776062,0.9289749684507407,0.018298077378646874,0.9455920883684967,0.9528789118776062,0.23707324284359138,0.023903943426865547,0.8611551387774576,0.00491906731688135,1.497568762934469,60,6,completed,passed,8d5567ad57e790b4b23f98adb2e56aad73210266f101ddd253728de5f52968e2,e0a99492d7af48e53686b91dc59e42824297af5200b0088e650b3d3f7952a232
20260727T122344Z-stats-ceb-full-no-refit-v1__stats-ce--012a0caf9bdf--_no_refit__stats_ceb_multiregion_count__query_id-61,4,3,3,0.7709551852254027,0.992091252236214,False,0.348373175703583,0.013979838243876108,0.3343933374597069,0.782086187427712,0.09257567776824736,1.225944659925649,0.22465780906846272,0.8989017990709676,0.348373175703583,0.7709551852254027,61,6,completed,passed,3b352db944f0405300fe4f91aacbbb97b919620275f25d9cd925446c91c69990,3578b8ed74cceb3e1ab16fb905dafc8534cc0329d70aa195d67d7a171b07bb98
20260727T122417Z-stats-ceb-full-no-refit-v1__stats-ce--97a6df2a45af--_no_refit__stats_ceb_multiregion_count__query_id-62,4,1,1,0.7103387903862747,0.992091252236214,False,0.5598893769839199,0.3682278226610411,0.1846018191915393,1.0474148314469462,0.5598893769839199,0.7103387903862747,0.19166155432287885,1.0337465162686976,0.06384724950166183,1.5188033399953063,62,6,completed,passed,ce599b31c59e79f201ab94198e01030ff366f9add9f62b4f2857394ba9917c54,ac2088d240d36df1007f792f85aa21945eb377b055ac237e3c214258e2dd48e4
20260727T122500Z-stats-ceb-full-no-refit-v1__stats-ce--3ebe0da05cca--_no_refit__stats_ceb_multiregion_count__query_id-63,4,3,3,0.770955158811127,0.992091252236214,False,0.3483731903569436,0.013979850667442395,0.3343933396895012,0.7820861703204939,0.09257567267138246,1.2259446595942822,0.22465779728217272,0.8989017980122325,0.3483731903569436,0.770955158811127,63,6,completed,passed,179f42989442c9315385ab5fdd1b46b965bd8ee3427c115e5b32b2a21ab15596,c365a18be871c8850520a3c9c31d858fe005832146e977481f8f786d4c880968
20260727T122532Z-stats-ceb-full-no-refit-v1__stats-ce--9cf952e26959--_no_refit__stats_ceb_multiregion_count__query_id-64,4,3,3,0.7709551943545073,0.992091252236214,False,0.3483731706391992,0.01397983395013741,0.3343933366890618,0.7820861933401816,0.09257567952978761,1.225944660040175,0.22465781314195135,0.8989017994368818,0.3483731706391992,0.7709551943545073,64,6,completed,passed,7b334604773e480be50e6ba39e48d73455a6ad366fb5da02fa789951f373cb62,7f6b3cd49b6e766327adfa3a1043f1eb7ce7d01c198345d7bc51386c016ad5c7
20260727T122603Z-stats-ceb-full-no-refit-v1__stats-ce--e6562b44f063--_no_refit__stats_ceb_multiregion_count__query_id-65,4,3,3,0.77095518098266,0.992091252236214,False,0.34837317805725077,0.013979840239387309,0.33439333781786346,0.7820861846798973,0.09257567694957314,1.2259446598724233,0.22465780717531258,0.8989017989009097,0.34837317805725077,0.77095518098266,65,6,completed,passed,30f4fc7965397fb0033968fabd7488db54c13c4f9bed0a7d99b3700a48a5fd29,34dc0b245205625c46e74e8d2f2be1794833ec61d501110b60eb5b41e51e3941
20260727T122634Z-stats-ceb-full-no-refit-v1__stats-ce--3d80ab352f79--_no_refit__stats_ceb_multiregion_count__query_id-66,4,3,3,0.770955179210322,0.992091252236214,False,0.348373179040458,0.013979841072980392,0.3343933379674776,0.7820861835320417,0.09257567660758508,1.225944659850189,0.2246578063844793,0.8989017988298708,0.348373179040458,0.770955179210322,66,6,completed,passed,1d6c423e8bd45ea2284d57ca21ed7e6bc5cb983e0286efd707e467ee8a83205a,c3fe53ee04d90e5038181ed3a4f5d02e2c5a44b9186500bcd1ec9c003d4a85b1
20260727T122705Z-stats-ceb-full-no-refit-v1__stats-ce--7d95b9ed334d--_no_refit__stats_ceb_multiregion_count__query_id-67,4,3,3,0.7709551511948295,0.992091252236214,False,0.3483731945820974,0.013979854249657087,0.33439334033244034,0.7820861653877961,0.09257567120175139,1.225944659498737,0.22465779388371085,0.8989017977069583,0.3483731945820974,0.7709551511948295,67,6,completed,passed,26aec1f4073ec79eaac67a65b5514ec0c50a67dd0a83beae21c38e5a9c295d73,c6434ca85e27719e3520ab133968b0fd167075b913604c72ddedb1b37d517cd8
20260727T123251Z-stats-ceb-full-no-refit-v1__stats-ce--40fbf1047276--_no_refit__stats_ceb_multiregion_count__query_id-69,4,1,1,0.5986637829074215,0.992091252236214,False,0.6950782916496091,0.5426670955408925,0.10973736902551254,1.1422750716250416,0.6950782916496091,0.5986637829074215,0.1524111961087166,1.01821357868245,0.0427731432161617,1.5884914490342692,69,6,completed,passed,0ff809f56cea6a75795c98f058643ad981755bf3ac01492730f6fecf02833950,7440e2729127f67af1e7f7e644c2070fb2bef85df21eeb8d9e83a2f58e9bedc1
20260727T123639Z-stats-ceb-full-no-refit-v1__stats-ce--5d1f2f6ec31c--_no_refit__stats_ceb_multiregion_count__query_id-70,4,3,3,0.7709553028221562,0.992091252236214,False,0.348373110466664,0.01397978293404889,0.33439332753261514,0.7820862635893524,0.09257570045956284,1.2259446614009821,0.22465786154115802,0.8989018037845834,0.348373110466664,0.7709553028221562,70,6,completed,passed,caa2116afcda9703a2a197984233fd06ee5d589c5d828bf751c422e584fb680a,18eae2bfdea1208a918e06aaa383c39e396daeff8eba6f979d70e19bc3db98d6
20260727T123753Z-stats-ceb-full-no-refit-v1__stats-ce--f5430f06326c--_no_refit__stats_ceb_multiregion_count__query_id-71,4,1,1,0.2939982534359071,0.992091252236214,False,0.9220256057718845,0.8821347220840994,0.02920015435671005,0.9842830188943863,0.9220256057718845,0.2939982534359071,0.039890883687785136,0.8824680978035951,0.008883356183620291,1.4928040945576444,71,6,completed,passed,cacab5f13bef75f8843784852177f800b807359fc318be95b4a07c799ed5994d,2d097605b07dba627d3158906eb3db370aa303f604737a77b73b78cf6564baed
20260727T124046Z-stats-ceb-full-no-refit-v1__stats-ce--05356b09cf1c--_no_refit__stats_ceb_multiregion_count__query_id-72,4,1,1,0.5465523499463129,0.992091252236214,False,0.7066041745459534,0.5515321540410356,0.10287316570925165,1.0728467722721229,0.7066041745459534,0.5465523499463129,0.15507202050491772,0.9293016956616073,0.03545063923987739,1.5576684043275,72,6,completed,passed,3d17606826c1ff12ad2c443c7e862e809b8fdbd967be12875de236a96e0cf740,0b592e6a998afb9c17611397f66aa17d9f71aae6672ff1251a553c54193175dd
20260727T124123Z-stats-ceb-full-no-refit-v1__stats-ce--ca588f50c6bf--_no_refit__stats_ceb_multiregion_count__query_id-73,4,1,1,0.5636116205535551,0.992091252236214,False,0.6980565754686691,0.5617625076438286,0.12541761297825546,1.0278178857797124,0.6980565754686691,0.5636116205535551,0.1362940678248405,0.9983313813816546,0.04023174372823495,1.5301801257547618,73,6,completed,passed,b0c70251cbec549c2b8cf98624b5fa41b1b58566cadd197442100efccaa07fd4,f04e269377b398b739e49c917abc83bf0b6ce54201de9114225d3baeba0697ab
20260727T124240Z-stats-ceb-full-no-refit-v1__stats-ce--390aaac352ae--_no_refit__stats_ceb_multiregion_count__query_id-74,4,1,1,0.37716536816976926,0.992091252236214,False,0.8447363859384325,0.7755253396550037,0.06921104628342876,0.9053631912802989,0.8447363859384325,0.37716536816976926,0.06830301379149518,0.909557743232213,0.017749553986643584,1.4577015757798675,74,6,completed,passed,aa9b901a638414bc5b4969dad059920b17b361588a4f8aef437f2c092cc0d6c1,272253d6e2ee0c2ba58e7b5a26c52f6dc89d8464b74068f179f8c1ee17da429a
20260727T124329Z-stats-ceb-full-no-refit-v1__stats-ce--72f3957fc57f--_no_refit__stats_ceb_multiregion_count__query_id-75,4,1,1,0.4613033361407953,0.992091252236214,False,0.7650963949323977,0.6601580382845739,0.10234529183560112,0.9327462159794808,0.7650963949323977,0.4613033361407953,0.10493835664782379,0.9246135621023893,0.027619956584177506,1.475228190553334,75,6,completed,passed,ac6f3ffeac8ba60eb0047cceb6d1a6357a21b82c71f034f42d5dba9a9cfd0335,ea145875dd6a9f09bb63a69f0a0f24957e79eae65823d838468875524b9790d5
20260727T124408Z-stats-ceb-full-no-refit-v1__stats-ce--1cc84b23aa7c--_no_refit__stats_ceb_multiregion_count__query_id-76,4,2,2,0.683019987213227,0.992091252236214,False,0.3870419078598444,0.08185887422037808,0.3051830336394663,0.742254047953426,0.10799264226250797,1.0677282937050843,0.3870419078598444,0.683019987213227,0.1997824162381813,0.8609019039459476,76,6,completed,passed,e052b5591b63db66a1df35e7f4eda34b42c8bb8fa832e749f5a6402a4fc07308,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T124424Z-stats-ceb-full-no-refit-v1__stats-ce--eeb4621fdf19--_no_refit__stats_ceb_multiregion_count__query_id-77,4,0,0,0.6861867472053103,0.992091252236214,False,0.36519648326273724,0.05313477708976161,0.36519648326273724,0.6861867472053103,0.09422156333922242,1.1024883888890666,0.31206170617297563,0.7250074408456934,0.22852024722506475,0.8085427579089909,77,6,completed,passed,656d0a1f29c0d36c62ba5db3f39fddec860018e4e472e31693885087238de3b0,d6924bc56b1df0131e0968c61e776bc14d8c4ba39bdf9cbc3455a83575b3386b
20260727T124443Z-stats-ceb-full-no-refit-v1__stats-ce--447eaf57f536--_no_refit__stats_ceb_multiregion_count__query_id-78,4,1,1,0.487570093982377,0.992091252236214,False,0.7108927992290378,0.5706070510716456,0.11714468645564648,0.9164643838247245,0.7108927992290378,0.487570093982377,0.14028574815739228,0.8604264579671946,0.03167676615792339,1.4484690046950857,78,6,completed,passed,8443b1cdabb2d7e3519720879b02bf2efe1ff11c830fb0fa15fab9b9e98e8e7a,a1171f738239967ed141f9ec68241b22ec030078d0cb0b307e729d2c1b6d8e59
20260727T124504Z-stats-ceb-full-no-refit-v1__stats-ce--13f9ab609c86--_no_refit__stats_ceb_multiregion_count__query_id-79,4,1,1,0.23813344485222995,0.992091252236214,False,0.9508500276625077,0.925941598570772,0.019173884157724516,0.9337079746062802,0.9508500276625077,0.23813344485222995,0.024908429091735722,0.851997625195196,0.005067659088032078,1.487568645284961,79,6,completed,passed,2c89eff9cba9a377f2bd5b41754319edd7dc696e31783198e5cf23b42b939c8e,50b8079d211d20709d498cb45718a94b196f8a6acd8951f04126d6eb11965871
20260727T124534Z-stats-ceb-full-no-refit-v1__stats-ce--32c1d4057729--_no_refit__stats_ceb_multiregion_count__query_id-80,4,3,3,0.7709551746482686,0.992091252236214,False,0.34837318157126407,0.013979843218674959,0.3343933383525891,0.7820861805774255,0.0925756757272971,1.2259446597929582,0.22465780434884972,0.8989017986470146,0.34837318157126407,0.7709551746482686,80,3,completed,passed,9ca4ed830d20514e4d025c0ac8838ba70566fd836a9b05220a202dc3b9a16cd1,e85579d1373689bcc979d045fac715db6dd7e5c03081ff7bbbbe94746bd3ecea
20260727T124605Z-stats-ceb-full-no-refit-v1__stats-ce--ef81c83fd74c--_no_refit__stats_ceb_multiregion_count__query_id-81,4,3,3,0.7709551378347924,0.992091252236214,False,0.3483732019936015,0.013979860533357424,0.3343933414602441,0.7820861567351639,0.09257566862381557,1.2259446593311392,0.2246577879223389,0.898901797171467,0.3483732019936015,0.7709551378347924,81,3,completed,passed,38fc1ae7f31aab21a01d7e321b6efa02aa1fb88cbe275be1058f5727fa5d3a97,a2cc6b73c66ce51f6131520a316a3e0b7c32a8d69f5d043ad27d0094762fa6e8
20260727T124637Z-stats-ceb-full-no-refit-v1__stats-ce--c4f2117cdeca--_no_refit__stats_ceb_multiregion_count__query_id-82,4,3,3,0.7709551781962098,0.992091252236214,False,0.34837317960303826,0.013979841549953131,0.33439333805308513,0.7820861828752514,0.09257567641190328,1.225944659837467,0.2246578059319732,0.8989017987892232,0.34837317960303826,0.7709551781962098,82,3,completed,passed,89eeb19a2df3a12fd47d509e581e7e36534ed25ff247e817f195a0f4571c45f5,8e8bf7dac1f99f67c339d05f04d9e7559dd944f4b69d196aab77f47a486ed620
20260727T124708Z-stats-ceb-full-no-refit-v1__stats-ce--fd67457a2e36--_no_refit__stats_ceb_multiregion_count__query_id-83,4,1,1,0.5108080337684338,0.992091252236214,False,0.6602452274674309,0.48748409652941804,0.1727611309380128,0.8166734751833815,0.6602452274674309,0.5108080337684338,0.13113261442252463,0.8994060648930273,0.0358610271720317,1.4159131331448187,83,3,completed,passed,b58e43ab08f9e313f720ccb78be1520dad3714d805ca5d0c3faa1d5239848ab8,354a72dfab2d83dba9090b0248908600441a9b7efedf9af6ec40a4ed76be3e79
20260727T124728Z-stats-ceb-full-no-refit-v1__stats-ce--348f5142df9f--_no_refit__stats_ceb_multiregion_count__query_id-84,4,3,3,0.770955163388849,0.992091252236214,False,0.34837318781744486,0.013979848514377724,0.33439333930306714,0.7820861732852574,0.09257567355469389,1.2259446596517092,0.22465779932479418,0.8989017981957157,0.34837318781744486,0.770955163388849,84,3,completed,passed,92ae731da413e1f279b2c9dacc85d0edb3bd76859650fcb8a47eccd6cc6a97ba,67a6a13a4e1fc150a0d3096d75e58c14546c739e7bcf9337a2c81b6e67016214
20260727T124759Z-stats-ceb-full-no-refit-v1__stats-ce--fc3567017f16--_no_refit__stats_ceb_multiregion_count__query_id-85,4,1,1,0.3555160075560877,0.992091252236214,False,0.8410309673875416,0.7689504404283796,0.072080526959162,0.8400537447164748,0.8410309673875416,0.3555160075560877,0.07096764087472582,0.8446411319386956,0.015920864778570583,1.4251317866476385,85,3,completed,passed,48c600d00e2b0aab95877e92b10fd637ad7075e9099f07d02ff414d8e3e63b3c,d66699711083dcf0e1d630df62b393a452d02277bf37ee66fe8205a9d29d6a6b
20260727T124822Z-stats-ceb-full-no-refit-v1__stats-ce--984caf793334--_no_refit__stats_ceb_multiregion_count__query_id-86,4,0,0,0.6721272450682095,0.992091252236214,False,0.41194821595410996,0.1583904126771254,0.41194821595410996,0.6721272450682095,0.08621307876292844,1.1619724074648974,0.24828090200597697,0.8024468180691129,0.2535578032769846,0.7965618012277563,86,4,completed,passed,58492b5aeb8c0800f6d047aa972370020349d20b4c740009679a1db397bc5e02,a09375a8a7c6652fd2e5bdec0dc8b44fd82241de0b396f26d2d2ac7ccc2c083f
20260727T124837Z-stats-ceb-full-no-refit-v1__stats-ce--3ad4fbb43134--_no_refit__stats_ceb_multiregion_count__query_id-87,4,1,1,0.19238258783575599,0.992091252236214,False,0.9714680130823493,0.9551969158515439,0.009597834223944295,0.9682892352535629,0.9714680130823493,0.19238258783575599,0.01627109723080548,0.8049517430658908,0.0026630554629008783,1.5166405563321312,87,3,completed,passed,b3b37f42f99454acfa7265decc49c469e11f699a4de987f31ba545faf0e45d2d,27eb14df09e41ae37eb6f73220d0921f8e62b4081a30cdb1a51ab8959ca4f148
20260727T124854Z-stats-ceb-full-no-refit-v1__stats-ce--3971c61af94f--_no_refit__stats_ceb_multiregion_count__query_id-88,4,2,2,0.7026507583494618,0.992091252236214,False,0.34661329654962036,0.008346556244186065,0.3382667403054343,0.7086708864307238,0.10023450193373507,1.084749136422121,0.34661329654962036,0.7026507583494618,0.21488546121121024,0.8306400830049048,88,3,completed,passed,b23bd19ca52bd9f4067f0597211c2edbaa4461353f45366d396ddfdfe3b767e2,50421a6b08cb38f9d1a9d60edd5da8908294441dba11e03b5c4c198eb2ff88a4
20260727T124911Z-stats-ceb-full-no-refit-v1__stats-ce--2b40205a1d4d--_no_refit__stats_ceb_multiregion_count__query_id-90,4,1,1,0.4049479881043175,0.992091252236214,False,0.8065276257984745,0.7015625070737155,0.06890185212330745,0.9579330751455409,0.8065276257984745,0.4049479881043175,0.10496511872475894,0.8267043671915899,0.019605403353459203,1.4872516476322781,90,3,completed,passed,866c3dd7dbd1722f2ddb65f48638d1cc272feeca2da67b8979d442b5b125a892,33aefc43a26c522c78f6ae7a6a5373327af5df860790b5b99faf6181fe1800ac
20260727T124930Z-stats-ceb-full-no-refit-v1__stats-ce--057f0d8a3b25--_no_refit__stats_ceb_multiregion_count__query_id-91,4,1,1,0.15729559404020022,0.992091252236214,False,0.9837254827485058,0.9746358598474809,0.005634280707990153,0.9581399803016492,0.9837254827485058,0.15729559404020022,0.009089622901024854,0.8104596120014673,0.0015506136424792334,1.5050335118345348,91,3,completed,passed,341f2f35b175cd217bd0c4cce04e97160cf32ee7d19aca858487a8b7176985a3,cdea667002ec5a2fe1fbd27fd739d6da3b74af086f661417652f6439ddc88a74
20260727T124950Z-stats-ceb-full-no-refit-v1__stats-ce--689eb9dd8414--_no_refit__stats_ceb_multiregion_count__query_id-92,4,2,2,0.6821493138739119,0.992091252236214,False,0.38927355462933444,0.08597460962558862,0.3032989450037458,0.7444128256137479,0.10845984538410684,1.0669019738114187,0.38927355462933444,0.6821493138739119,0.19896765498281282,0.8627695190782916,92,3,completed,passed,8759762bdcbfafad6b39442a8d5e863c3b6fc1b46d6d386f0efc3801f35749a8,2b7ad0128b6e38cb5c9322eeea6a7031da4940d1e7db976c53a9c328230da0eb
20260727T125006Z-stats-ceb-full-no-refit-v1__stats-ce--2ba6c6518311--_no_refit__stats_ceb_multiregion_count__query_id-93,4,1,1,0.7820509461463698,0.992091252236214,False,0.572645059105226,0.3729260448410892,0.15722014859088707,1.229467650636802,0.572645059105226,0.7820509461463698,0.1997190142641368,1.1307020568413584,0.0704157780397503,1.6285851980909418,93,3,completed,passed,1d58cad6dd99ddb190ea1bae78da4819a63e7cb2878f125b8d036e0f9ba1d3e0,905e6c2d25478deb5db0a2d2223c62fa13f7a4921f89e41a6705735512c98667
