decision_id,trajectory_id,source_state_id,target_state_id,action_id,feature_id,before_median,after_median,absolute_delta,relative_delta,status
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,gac_fanin_to_final_rows_ratio,29.03594,5.95343,-23.08251,-1.3194012924496403,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,gac_hash_batch_excess,4.0,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,gac_sort_time_share,0.9996299313219174,0.9989288878505909,-0.0007010434713264901,-0.0007015490008108967,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,gac_temp_written_per_final_row,0.30601,0.0,-0.30601,-1.9999999999934643,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,regional_actual_time_per_remote_row,0.0014417821499837788,0.006188449347686964,0.004746667197703185,1.2441738362800914,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,regional_input_to_remote_bytes_ratio,1.006939512310606,1.017652209982947,0.010712697672341065,0.010582575789848557,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,regional_input_to_remote_rows_ratio,1.0,4.877178366084761,3.8771783660847614,1.3194012924494538,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,regional_temp_written_per_remote_row,0.00463907832844399,0.00646853998451313,0.0018294616560691392,0.32940664764657157,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,remote_citus_dependent_map_task_count_sum,,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,remote_citus_dependent_merge_task_count_sum,,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,remote_citus_repartition_fanout_ratio_max,,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,remote_citus_repartition_mapmerge_count,0.0,0.0,0.0,0.0,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,remote_region_actual_rows_max_share,0.6666717178779127,0.6666577082454989,-1.4009632413825024e-05,-2.1014510201798845e-05,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,remote_region_actual_time_cv,0.40300778932460624,0.34846434456016767,-0.054543444764438564,-0.14516425108779707,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,remote_region_has_aggregate_share,0.0,0.0,0.0,0.0,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,spill_location_count,2.0,1.0,-1.0,-0.6666666666664445,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,worker_task_scan_actual_rows_cv,0.38947231910793245,0.38947231910793245,0.0,0.0,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,worker_task_scan_actual_rows_max_share,0.01370611731529959,0.01370611731529959,0.0,0.0,observed
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,worker_task_temp_written_per_scan_row,,,,,unavailable
trajectory_sort_order_topk-step-02,trajectory_sort_order_topk,trajectory_sort_order_topk_s01,trajectory_sort_order_topk_s02,regional_pushdown_rewrite,worker_time_cv,,,,,unavailable
trajectory_sort_order_topk-step-03,trajectory_sort_order_topk,trajectory_sort_order_topk_s02,trajectory_sort_order_topk_s03,wan_delay_10ms_probe,citus_repartition_observed_v2,,,,,unavailable
