query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Limit,main_node_type_count_SeqScan,main_node_type_count_Sort,main_node_type_count_ForeignScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_IncrementalSort,main_node_type_count_MergeAppend,main_node_type_count_SubqueryScan,main_node_type_count_Append,main_node_type_count_MergeJoin,main_node_type_count_CustomScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260724T223359Z-repeatability-v1__pilot-balanced-v1_--8af220979f3b--vent_filter_summary__lookback_days-1__min_value-100,1133.438,1.0,1.0,343.68,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981507590181378,1.0,1.0,180358.0,0.0,1.0,1.0,1.0,0.0,1.0,2885632.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,180358.0,5715.0,180358.0,0.0018492409818622664,1.0,180358.0,2885632.0,180358.0,2885632.0,1.0,180358.0,1.0,5.544528105212965e-06,180358.0,1.0,1.0,1.0,1.0,16.0,3.753016323633783,0.00732986615509154,1322.0,0.00732986615509154,480.3860894251242,0.0,2.9985353587811074,1.4992676793905537,2.9985353587811074,0.0,,,0.5897691231327988,1322.0,1.0,0.0,,1.0,7.187657164114956,32.0,,0,32.0,180358.0,0.137425838779944,0.0389558544672263,180358.0,0.137425838779944,0.0389558544672263,1.0,1.0,1.2465873429512415,1.2465873429512415,1.2465873429512415,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.137425838779944,0.137425838779944,0.0389558544672263,0.137425838779944,0.137425838779944,0.0389558544672263,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223414Z-repeatability-v1__pilot-balanced-v1_--b236a78a235a--_rollup__lookback_days-7__min_value-900__limit_k-10,371.377,10.0,10.0,550.41,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9775915040511394,2.0,2.0,39935.0,0.013096281457368223,0.5065481407286841,0.9741460279796332,1.0,0.0,2.0,958464.0,0.01282051282051282,0.5064102564102564,0.9746835443037974,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,39935.0,899.2,3993.5,0.022408495948860598,0.9999999999999999,39935.0,958464.0,39935.0,958463.9999999999,1.0,3993.5,10.0,0.00025040691123075,3993.5,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.271527571142033,2.5653468889132967,3.1741193990431107,3.271527571142033,,-2.905409635260705,-1.6242062833596462,0.0,0.0,0.0,556.0,1.0,0.0,64.0,,0,64.0,39935.0,0.15703055337625466,0.02218605233504445,39935.0,0.15703055337625466,0.02218605233504445,1.0130962814573683,1.0128205128205128,1.4199073494428447,1.4199073494428447,1.4387496194052574,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.013096281457368223,0.5065481407286841,0.013096281457368223,0.5065481407286841,0.1843564825934431,0.15435451246333767,0.04496092560641429,0.1843564825934431,0.15435451246333767,0.04496092560641429,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223429Z-repeatability-v1__pilot-balanced-v1_--06be579fe53c--nt_rollup__lookback_days-3__min_value-0__limit_k-50,2393.61,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9904980343497896,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,767.6,8000.0,0.009501965650210411,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,74.24,0.00928,405.4061433447099,0.0,4.62173381916699,2.8369425043454455,4.62173381916699,3.260197694430107,,2.057636911712983,0.693142180597445,3712.0,1.0,0.0,554.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223445Z-repeatability-v1__pilot-balanced-v1_--31c4f9cf00d4--c_fdw_daily_rollup__lookback_days-14__min_value-900,205.71,15.0,140.0,304.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887997666618055,1.0,1.0,20229.0,0.0,1.0,1.0,1.0,0.0,1.0,323584.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20229.0,604.8,1348.6,0.011200233338194554,1.0,20229.0,323584.0,20229.0,323584.0,1.0,1348.6,15.0,0.0007415097137772505,1348.6,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,-2.176171168138387,3.6793362456153895,2.6772261939640543,3.6793362456153895,-2.176171168138387,,-2.176171168138387,-1.5980135347584377,0.0,0.0,0.0,25.0,1.0,0.0,32.0,,0,32.0,20229.0,0.12435254233323227,0.03925058084927579,20229.0,0.12435254233323227,0.03925058084927579,1.0,1.0,1.2560185871768252,1.2560185871768252,1.2560185871768252,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.12435254233323227,0.12435254233323227,0.03925058084927579,0.12435254233323227,0.12435254233323227,0.03925058084927579,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223458Z-repeatability-v1__pilot-balanced-v1_--1525488dceb3--gion_global_user_join__lookback_days-1__limit_k-100,4390.374,18.0,18.0,1608.99,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.9361781023666778,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,19126272.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,11820.333333333334,33333.333333333336,0.0638218976333222,1.0,600000.0,19126272.0,600000.0,19126272.0,1.0,33333.333333333336,18.0,3e-05,33333.333333333336,4.0,2.0,2.0,2.0,32.0,24.041546204090373,0.09355166666666667,3118.3888888888887,0.09355166666666667,3077.317914123568,0.0,6.465833633863357,2.664140238127906,5.111018268193043,0.0,6.465833633863357,6.465833633863357,0.693142180597445,56131.0,1.0,2.0,4928.0,1.0,12.935461338871026,128.0,,0,128.0,600000.0,0.4428513670898322,0.015666666666666666,600000.0,0.4428513670898322,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.4513446576619691,0.4427683137470273,0.03133333333333333,0.4513446576619691,0.4427683137470273,0.03133333333333333,1.0,1.0,3.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223517Z-repeatability-v1__pilot-balanced-v1_--58cfb4b3bbf2--tenant_tier_left_join__lookback_days-1__limit_k-100,2322.662,6.0,100.0,1846.33,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.9865180555758867,4.0,4.0,402000.0,0.0,0.5,1.0,1.0,0.0,2.0,9631744.0,0.0,0.5,1.0,1.0,66.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,402000.0,2460.6666666666665,67000.0,0.013481944424113303,1.0,402000.0,9631744.0,402000.0,9631744.0,1.0,67000.0,6.0,1.4925373134328359e-05,67000.0,2.0625,1.03125,1.03125,1.03125,16.5,3.157133744418456,0.009233830845771144,618.6666666666666,0.009233830845771144,404.1131192855624,-2.6692103677859462,4.472956605985646,2.6538535860448778,2.42262678454269,-4.399726211773283,2.42262678454269,-4.472956605985646,6.90875477931522,3712.0,1.0,0.0,536.0,1.0,8.21959545417708,66.0,,0,66.0,402000.0,0.222790047049304,0.023383084577114428,402000.0,0.222790047049304,0.023383084577114428,1.0,1.0,1.5432835820895523,1.5432835820895523,1.5432835820895523,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.24157597461482216,0.22192138759801852,0.046766169154228855,0.24157597461482216,0.22192138759801852,0.046766169154228855,1.0,1.0,3.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223534Z-repeatability-v1__pilot-balanced-v1_--4aea96052fee--__limit_k-100__payload_repeat-64__payload_width-512,260.158,100.0,100.0,196.33,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.999934655094212,1.0,1.0,100.0,0.0,1.0,1.0,1.0,0.0,1.0,4013056.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,100422.0,1.0,1.0,6.53449057880054e-05,1003.2199999999999,100.0,4013056.0,100322.0,4025978040.3199997,1003.22,1.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,9.473845368716509,46.41,46.41,0.046261039452961464,1212.6522071957131,0.0,0.3477241134186479,0.17386205670932395,-0.3477241134186479,,,,-6.897814948078969,4641.0,1.0,1.0,5312.0,1.0,9.442900586834382,32.0,,0,32.0,100322.0,0.13640658621980864,0.03917386017025179,100322.0,0.13640658621980864,0.03917386017025179,1.0,1.0,1.2535635254480573,1.2535635254480573,1.2535635254480573,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.13640658621980864,0.13640658621980864,0.03917386017025179,0.13640658621980864,0.13640658621980864,0.03917386017025179,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223547Z-repeatability-v1__pilot-balanced-v1_--69dc67f92ca9--ac_fdw_daily_rollup__lookback_days-3__min_value-900,197.279,4.0,140.0,304.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956761743520597,1.0,1.0,20229.0,0.0,1.0,1.0,1.0,0.0,1.0,323584.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,20229.0,471.25,5057.25,0.004323825647940271,1.0,20229.0,323584.0,20229.0,323584.0,1.0,5057.25,4.0,0.00019773592367393347,5057.25,1.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,-3.339321977944068,3.339321977944068,2.9290451385090996,2.108491459639163,-3.339321977944068,,-3.339321977944068,-1.5980135347584377,0.0,0.0,0.0,25.0,1.0,0.0,32.0,,0,32.0,20229.0,0.12435254233323227,0.03925058084927579,20229.0,0.12435254233323227,0.03925058084927579,1.0,1.0,1.2560185871768252,1.2560185871768252,1.2560185871768252,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.12435254233323227,0.12435254233323227,0.03925058084927579,0.12435254233323227,0.12435254233323227,0.03925058084927579,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223601Z-repeatability-v1__pilot-balanced-v1_--58cfb4b3bbf2--tenant_tier_left_join__lookback_days-1__limit_k-100,2583.216,6.0,100.0,1846.33,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.988824782751423,4.0,4.0,402000.0,0.0,0.5,1.0,1.0,0.0,2.0,9631744.0,0.0,0.5,1.0,1.0,66.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,402000.0,2459.3333333333335,67000.0,0.011175217248576945,1.0,402000.0,9631744.0,402000.0,9631744.0,1.0,67000.0,6.0,1.4925373134328359e-05,67000.0,2.0625,1.03125,1.03125,1.03125,16.5,3.157133744418456,0.009233830845771144,618.6666666666666,0.009233830845771144,404.1131192855624,-2.6692103677859462,4.472956605985646,2.653655275161151,2.4221598947980016,-4.399726211773283,2.4221598947980016,-4.472956605985646,6.90875477931522,3712.0,1.0,0.0,536.0,1.0,8.21959545417708,66.0,,0,66.0,402000.0,0.222790047049304,0.023383084577114428,402000.0,0.222790047049304,0.023383084577114428,1.0,1.0,1.5432835820895523,1.5432835820895523,1.5432835820895523,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.24157597461482216,0.22192138759801852,0.046766169154228855,0.24157597461482216,0.22192138759801852,0.046766169154228855,1.0,1.0,3.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223617Z-repeatability-v1__pilot-balanced-v1_--539329890443--t__gac_fdw_top_tenants__lookback_days-3__limit_k-50,1239.938,50.0,50.0,514.22,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9936004864759366,1.0,1.0,200000.0,0.0,1.0,1.0,1.0,0.0,1.0,4800512.0,0.0,1.0,1.0,1.0,32.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,200000.0,379.08,4000.0,0.006399513524063438,1.0,200000.0,4800512.0,200000.0,4800512.0,1.0,4000.0,50.0,0.00025,4000.0,1.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,37.12,0.00928,405.4061433447099,0.0,3.5041866671218393,1.6202789534281836,3.5041866671218393,1.6357552207514738,,-1.341173925839421,0.693142180597445,1856.0,1.0,0.0,30.0,1.0,7.526717561352706,32.0,,0,32.0,200000.0,0.1367040599250805,0.039,200000.0,0.1367040599250805,0.039,1.0,1.0,1.248,1.248,1.248,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1367040599250805,0.1367040599250805,0.039,0.1367040599250805,0.1367040599250805,0.039,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223633Z-repeatability-v1__pilot-balanced-v1_--c1319a544c62--tenant_tier_left_join__lookback_days-14__limit_k-50,1499.759,45.0,50.0,868.99,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9035685066734055,2.0,2.0,201000.0,0.0,1.0,1.0,1.0,0.0,1.0,4815872.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,201000.0,2017.8444444444444,4466.666666666667,0.0964314933265945,1.0,201000.0,4815872.0,201000.0,4815872.0,1.0,4466.666666666667,45.0,0.00022388059701492538,4466.666666666667,1.03125,1.03125,1.03125,1.03125,16.5,10.471613863491388,0.03062686567164179,136.8,0.03062686567164179,1340.3665745268977,-0.10318423623523075,5.05974843589951,2.539552434076595,5.05974843589951,-2.5169949643395007,5.05974843589951,5.05974843589951,6.90875477931522,6156.0,1.0,1.0,4296.0,1.0,9.72534492491121,33.0,,0,33.0,201000.0,0.20226680058121488,0.03880597014925373,201000.0,0.20226680058121488,0.03880597014925373,1.0,1.0,1.2805970149253731,1.2805970149253731,1.2805970149253731,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.20226680058121488,0.20226680058121488,0.03880597014925373,0.20226680058121488,0.20226680058121488,0.03880597014925373,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223648Z-repeatability-v1__pilot-balanced-v1_--c1319a544c62--tenant_tier_left_join__lookback_days-14__limit_k-50,1481.658,45.0,50.0,868.99,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.899490300730668,2.0,2.0,201000.0,0.0,1.0,1.0,1.0,0.0,1.0,4815872.0,0.0,1.0,1.0,1.0,33.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,201000.0,2017.8222222222223,4466.666666666667,0.10050969926933194,1.0,201000.0,4815872.0,201000.0,4815872.0,1.0,4466.666666666667,45.0,0.00022388059701492538,4466.666666666667,1.03125,1.03125,1.03125,1.03125,16.5,10.471613863491388,0.03062686567164179,136.8,0.03062686567164179,1340.3665745268977,-0.10318423623523075,5.0597373004760575,2.5395482582928004,5.0597373004760575,-2.5169949643395007,5.0597373004760575,5.0597373004760575,6.90875477931522,6156.0,1.0,1.0,4296.0,1.0,9.72534492491121,33.0,,0,33.0,201000.0,0.20226680058121488,0.03880597014925373,201000.0,0.20226680058121488,0.03880597014925373,1.0,1.0,1.2805970149253731,1.2805970149253731,1.2805970149253731,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.20226680058121488,0.20226680058121488,0.03880597014925373,0.20226680058121488,0.20226680058121488,0.03880597014925373,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223703Z-repeatability-v1__pilot-balanced-v1_--2b4ae3682b4a--_fdw_global_user_join__lookback_days-7__limit_k-100,2039.352,9.0,9.0,803.86,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8977072128793852,2.0,2.0,300000.0,0.0,1.0,1.0,1.0,0.0,1.0,9563136.0,0.0,1.0,1.0,1.0,64.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,300000.0,16069.888888888889,33333.333333333336,0.10229278712061483,1.0,300000.0,9563136.0,300000.0,9563136.0,1.0,33333.333333333336,9.0,3e-05,33333.333333333336,2.0,2.0,2.0,2.0,32.0,16.026555305707248,0.06236333333333333,2078.777777777778,0.06236333333333333,2051.3990791305278,0.0,8.40357646462927,3.981401263143317,5.111018268193043,0.0,8.40357646462927,8.40357646462927,0.693142180597445,18709.0,1.0,1.0,4928.0,1.0,10.836813419268136,64.0,,0,64.0,300000.0,0.4341919698320855,0.026,300000.0,0.4341919698320855,0.026,1.0,1.0,1.664,1.664,1.664,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4341919698320855,0.4341919698320855,0.026,0.4341919698320855,0.4341919698320855,0.026,1.0,1.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260724T223719Z-repeatability-v1__pilot-balanced-v1_--8ba735d7a28f--enant_id-1000__us_tenant_id-10005__lookback_days-14,39.381,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9979431705644853,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,94.5,200.0,0.002056829435514666,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1986731175506815,1.0574963749306745,3.1986731175506815,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
