condition_id,source_query_run_id,source_logical_run_id,source_plan_id,logical_question_id,execution_strategy,dataset_id,runtime_config_id,network_profile_id,target_group,corpus_cell_id,instance_id,template_id,param_json,expected_shape_tags,source_sql_file,topology_id,intervention_role,intervention_axis,expected_regime_targets,execution_class,hard_cluster,max_membership,top2_margin,membership_entropy,display_state,sentinel_flag,planned_repetitions,selection_seed,selection_score
cond-49c0893fa0327bc1ad95,20260626T152304Z-clean-run-eu-us-gac-v1__pilot-balanc--79d55f5d7be7--_q06_user_segment_join__lookback_days-1__limit_k-10,clean-run-v1,clean-run-v1,user_segment_topk,single_region_citus,pilot-balanced-v1,default,,coordinators,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default,single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-1__limit_k-10,q06_user_segment_join,"{""limit_k"":10,""lookback_days"":1}","colocated_join,high_group_cardinality,topk",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_user_segment_default__dataset-pilot-balanced-v1__runtime-default__q06_user_segment_join__lookback_days-1__limit_k-10.sql,eu_us_gac,baseline,,well_reduced_localized,pilot,3.0,0.7780249049903744,0.6641570161926136,0.7564181896156611,clear_prototype,True,5,20260724,00c8ae5cad3134f1f06012d42815b8ecd592c35c0131f039dc5c1590c7712598
cond-22930995d28b411a802a,20260626T153337Z-clean-run-eu-us-gac-v1__pilot-balanc--f01720e0e825--_event_filter_summary__lookback_days-3__min_value-0,clean-run-v1,clean-run-v1,event_filter_summary,single_region_citus,pilot-balanced-v1,default,,coordinators,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default,single_event_filter_default__dataset-pilot-balanced-v1__runtime-default__q03_event_filter_summary__lookback_days-3__min_value-0,q03_event_filter_summary,"{""lookback_days"":3,""min_value"":0}","selective_filter,scan_pressure,aggregate",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_event_filter_default__dataset-pilot-balanced-v1__runtime-default__q03_event_filter_summary__lookback_days-3__min_value-0.sql,eu_us_gac,baseline,,well_reduced_localized,pilot,3.0,0.8387164472521776,0.7435457080534642,0.595320450067131,clear_prototype,False,3,20260724,11b23f1eb1c9247073e46508c0fdb8646edfe80ff6b98553a85ba168dfb1aa50
cond-8e785df292aebfd07c13,20260626T155615Z-clean-run-eu-us-gac-v1__pilot-balanc--e0dc94190443--t__q01_tenant_rollup__lookback_days-30__min_value-0,clean-run-v1,clean-run-v1,daily_tenant_rollup,single_region_citus,pilot-balanced-v1,default,,coordinators,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default,single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__q01_tenant_rollup__lookback_days-30__min_value-0,q01_tenant_rollup,"{""lookback_days"":30,""min_value"":0}","regional_reduction,low_global_fanin",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_daily_rollup_default__dataset-pilot-balanced-v1__runtime-default__q01_tenant_rollup__lookback_days-30__min_value-0.sql,eu_us_gac,baseline,,well_reduced_localized,pilot,3.0,0.4201927044351868,0.1815790067108754,1.3055757938700046,mixed_boundary,False,3,20260724,168b2377e7e173e3d2a1fa7f0a7492a1399cbb9a0e76c5dc50b29d2e395c0f69
cond-5e469422c082309ca012,20260626T153557Z-clean-run-eu-us-gac-v1__pilot-balanc--6fb00a8ef3bc--time-default__q09_event_full_scan_summary__case-001,clean-run-v1,clean-run-v1,event_full_scan_summary,single_region_citus,pilot-balanced-v1,default,,coordinators,single_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default,single_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default__q09_event_full_scan_summary__case-001,q09_event_full_scan_summary,{},"full_scan,aggregate,scan_pressure",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__default__coordinators/queries/single_event_full_scan_default__dataset-pilot-balanced-v1__runtime-default__q09_event_full_scan_summary__case-001.sql,eu_us_gac,baseline,,well_reduced_localized,pilot,3.0,0.6946152481065765,0.5242327622780426,0.9127284329634312,clear_prototype,True,5,20260724,184b4e26dca36e66820818e693635160830f2a249269ac4c40e17cb0e5c752b6
cond-cca388d51eb3c5986b3a,20260706T014936Z-clean-run-eu-us-gac-validation-holdo--0445c3fbda7e--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-balanced-v1,fetch_large,,analytics_clients,holdout_mr_raw_wide_fetch_size__dataset-pilot-balanced-v1__runtime-fetch_large,holdout_mr_raw_wide_fetch_size__dataset-pilot-balanced-v1__runtime-fetch_large__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__fetch_large__analytics_clients/queries/holdout_mr_raw_wide_fetch_size__dataset-pilot-balanced-v1__runtime-fetch_large__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,fetch_size,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,abf4483560af1ed2f7ba47b56932568004d33efa6ab5b9d9ff8e49b7c1736dc7
cond-7e7bb6200a10d904a4ec,20260706T015140Z-clean-run-eu-us-gac-validation-holdo--87abdb8ed906--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-balanced-v1,fetch_small,,analytics_clients,holdout_mr_raw_wide_fetch_size__dataset-pilot-balanced-v1__runtime-fetch_small,holdout_mr_raw_wide_fetch_size__dataset-pilot-balanced-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__fetch_small__analytics_clients/queries/holdout_mr_raw_wide_fetch_size__dataset-pilot-balanced-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,fetch_size,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,33b92661d2d54665d4e64e162ad734a535aed8d3123295530c5507596b808896
cond-75c7c8787cb7f09cef45,20260706T015345Z-clean-run-eu-us-gac-validation-holdo--6ceba7460c1f--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-balanced-v1,wan_0ms,wan_0ms,analytics_clients,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_0ms,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__wan_0ms__analytics_clients/queries/holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,wan_latency,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,3403209ac00308e66239fe5aff6e58a820b5e79c3855c080fead7a143f2e44cc
cond-8dd5923c9b087c2d08c2,20260706T015330Z-clean-run-eu-us-gac-validation-holdo--f7f7ce3034e2--vent_filter_summary__lookback_days-1__min_value-900,clean-run-v1-validation-holdout,validation-holdout-v1,event_filter_summary,multiregion_union,pilot-balanced-v1,wan_0ms,wan_0ms,analytics_clients,holdout_mr_event_filter_negative__dataset-pilot-balanced-v1__runtime-wan_0ms,holdout_mr_event_filter_negative__dataset-pilot-balanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900,gac_fdw_multiregion_event_filter_summary,"{""lookback_days"":1,""min_value"":900}","fdw_union_all,selective_filter,remote_pushdown_candidate",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__wan_0ms__analytics_clients/queries/holdout_mr_event_filter_negative__dataset-pilot-balanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900.sql,eu_us_gac,negative_control,wan_latency,well_reduced_localized,pilot,,,,,weak_prototype_coverage,False,3,20260724,b153853f5e0e0d0799ede6408b44aa5ae46e5a3f37f7568c54784aa23b69dd89
cond-0754ed1d08faa440d5bb,20260706T020040Z-clean-run-eu-us-gac-validation-holdo--f1da5b9c7411--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-balanced-v1,wan_100ms,wan_100ms,analytics_clients,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_100ms,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_100ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__wan_100ms__analytics_clients/queries/holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_100ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,wan_latency,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,2fed83df21073db2f4034f0f181e34bfca8b13007b0c73ab4351cd7cc2da969a
cond-c0092f66631f1ae01fc6,20260706T015637Z-clean-run-eu-us-gac-validation-holdo--542780ca70d7--__limit_k-250__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-balanced-v1,wan_100ms,wan_100ms,analytics_clients,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_100ms,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_100ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-250__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":250,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__wan_100ms__analytics_clients/queries/holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_100ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-250__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,wan_latency,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,4c3633571b8c24f96c2099420f44ee6e1d0b91f8a11053c354f7306c811c9403
cond-7a2af6ca1005b4f9873f,20260706T020542Z-clean-run-eu-us-gac-validation-holdo--906ecf0b4450--vent_filter_summary__lookback_days-1__min_value-900,clean-run-v1-validation-holdout,validation-holdout-v1,event_filter_summary,multiregion_union,pilot-balanced-v1,wan_100ms,wan_100ms,analytics_clients,holdout_mr_event_filter_negative__dataset-pilot-balanced-v1__runtime-wan_100ms,holdout_mr_event_filter_negative__dataset-pilot-balanced-v1__runtime-wan_100ms__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900,gac_fdw_multiregion_event_filter_summary,"{""lookback_days"":1,""min_value"":900}","fdw_union_all,selective_filter,remote_pushdown_candidate",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__wan_100ms__analytics_clients/queries/holdout_mr_event_filter_negative__dataset-pilot-balanced-v1__runtime-wan_100ms__gac_fdw_multiregion_event_filter_summary__lookback_days-1__min_value-900.sql,eu_us_gac,negative_control,wan_latency,well_reduced_localized,pilot,,,,,weak_prototype_coverage,False,3,20260724,5bf69ffd7a83f763a155721648deb1485807c89c9d1cacd5a87a26294c5ee069
cond-40cccee0a49f23e922e5,20260706T021003Z-clean-run-eu-us-gac-validation-holdo--5bacb2e0263d--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-balanced-v1,wan_40ms,wan_40ms,analytics_clients,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_40ms,holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_40ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__wan_40ms__analytics_clients/queries/holdout_mr_raw_wide_wan__dataset-pilot-balanced-v1__runtime-wan_40ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,wan_latency,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,5dd99c7dd2cd54f5d1126d6f8172a5055fd281956939a201196c965c11ffcaa8
cond-b42d73a6d849ff95d8a6,20260626T161238Z-clean-run-eu-us-gac-v1__pilot-balanc--51d38b229970--__gac_fdw_top_tenants__lookback_days-14__limit_k-25,clean-run-v1,clean-run-v1,top_tenants,fdw_raw,pilot-balanced-v1,work_mem_high,,analytics_clients,fdw_top_tenants_work_mem_sensitivity__dataset-pilot-balanced-v1__runtime-work_mem_high,fdw_top_tenants_work_mem_sensitivity__dataset-pilot-balanced-v1__runtime-work_mem_high__gac_fdw_top_tenants__lookback_days-14__limit_k-25,gac_fdw_top_tenants,"{""limit_k"":25,""lookback_days"":14}","fdw_remote_scan,topk,final_ordering",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__work_mem_high__analytics_clients/queries/fdw_top_tenants_work_mem_sensitivity__dataset-pilot-balanced-v1__runtime-work_mem_high__gac_fdw_top_tenants__lookback_days-14__limit_k-25.sql,eu_us_gac,positive_case,work_mem,"remote_fetch_heavy,gac_finalization_heavy",pilot,1.0,0.7263597857234989,0.5812520400597168,0.8327451373636146,clear_prototype,False,3,20260724,022a578d4d59337c68f78ab416c8d11def06ad9d622d0c12bb4240bdafeb26e2
cond-33bae3c34e8ca2f62e55,20260706T021344Z-clean-run-eu-us-gac-validation-holdo--46d142273a41--nt_rollup__lookback_days-7__min_value-0__limit_k-50,clean-run-v1-validation-holdout,validation-holdout-v1,daily_tenant_rollup,multiregion_union,pilot-balanced-v1,work_mem_high,,analytics_clients,holdout_mr_daily_rollup_workmem__dataset-pilot-balanced-v1__runtime-work_mem_high,holdout_mr_daily_rollup_workmem__dataset-pilot-balanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-0__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,"{""limit_k"":50,""lookback_days"":7,""min_value"":0}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__work_mem_high__analytics_clients/queries/holdout_mr_daily_rollup_workmem__dataset-pilot-balanced-v1__runtime-work_mem_high__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-0__limit_k-50.sql,eu_us_gac,positive_case,work_mem,gac_finalization_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,0fccd454ccdf026a2bf90df0d1fddb9cd4d3c3d16b5527f9eb9738cd3ec1cad0
cond-70d7bcd7626b433cb422,20260626T162656Z-clean-run-eu-us-gac-v1__pilot-balanc--c8121834d87c--multi_dimension_rollup__lookback_days-1__limit_k-10,clean-run-v1,clean-run-v1,multi_dimension_rollup,fdw_raw,pilot-balanced-v1,work_mem_low,,analytics_clients,fdw_multi_dimension_work_mem_sensitivity__dataset-pilot-balanced-v1__runtime-work_mem_low,fdw_multi_dimension_work_mem_sensitivity__dataset-pilot-balanced-v1__runtime-work_mem_low__gac_fdw_multi_dimension_rollup__lookback_days-1__limit_k-10,gac_fdw_multi_dimension_rollup,"{""limit_k"":10,""lookback_days"":1}","fdw_remote_join,multi_join,daily_group_by",master-regimes/generated/corpus/clean-run-v1/groups/clean-run-eu-us-gac-v1__pilot-balanced-v1__work_mem_low__analytics_clients/queries/fdw_multi_dimension_work_mem_sensitivity__dataset-pilot-balanced-v1__runtime-work_mem_low__gac_fdw_multi_dimension_rollup__lookback_days-1__limit_k-10.sql,eu_us_gac,positive_case,work_mem,"join_movement,gac_finalization_heavy",pilot,0.0,0.4668813521837884,0.1076638946157659,1.1187293981338953,mixed_boundary,False,3,20260724,05da9422f546ddfd7c3a80a19b1c7301fcf3412fd4d67df482d80cf0c257754b
cond-da01e051b792b0e29b50,20260706T021528Z-clean-run-eu-us-gac-validation-holdo--361dccf55cd5--nt_rollup__lookback_days-7__min_value-0__limit_k-50,clean-run-v1-validation-holdout,validation-holdout-v1,daily_tenant_rollup,multiregion_union,pilot-balanced-v1,work_mem_low,,analytics_clients,holdout_mr_daily_rollup_workmem__dataset-pilot-balanced-v1__runtime-work_mem_low,holdout_mr_daily_rollup_workmem__dataset-pilot-balanced-v1__runtime-work_mem_low__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-0__limit_k-50,gac_fdw_multiregion_daily_tenant_rollup,"{""limit_k"":50,""lookback_days"":7,""min_value"":0}","fdw_union_all,remote_aggregate_candidate,coordinator_fanin,daily_group_by",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-balanced-v1__work_mem_low__analytics_clients/queries/holdout_mr_daily_rollup_workmem__dataset-pilot-balanced-v1__runtime-work_mem_low__gac_fdw_multiregion_daily_tenant_rollup__lookback_days-7__min_value-0__limit_k-50.sql,eu_us_gac,positive_case,work_mem,gac_finalization_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,1fa55d1e6f9ddd6c2589b2971a2c90820d5c2a95c2a9f4dd231af183ccf441e2
cond-129d83d07d674987662d,20260706T021840Z-clean-run-eu-us-gac-validation-holdo--cb3f501682ac--egion_global_user_join__lookback_days-7__limit_k-25,clean-run-v1-validation-holdout,validation-holdout-v1,global_user_topk,multiregion_union,pilot-region-imbalanced-v1,default,,analytics_clients,holdout_mr_global_user_join_worker_skew__dataset-pilot-region-imbalanced-v1__runtime-default,holdout_mr_global_user_join_worker_skew__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-7__limit_k-25,gac_fdw_multiregion_global_user_join,"{""limit_k"":25,""lookback_days"":7}","fdw_remote_join,non_colocated_join,fdw_union_all,topk",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-region-imbalanced-v1__default__analytics_clients/queries/holdout_mr_global_user_join_worker_skew__dataset-pilot-region-imbalanced-v1__runtime-default__gac_fdw_multiregion_global_user_join__lookback_days-7__limit_k-25.sql,eu_us_gac,positive_case,dataset_region_asymmetry,"join_movement,gac_finalization_heavy,skew_imbalance",pilot,,,,,weak_prototype_coverage,False,3,20260724,763006835ed27d4d87fa1bcb3da799a6e2dcdda309a44553933fdc7ef15eefdd
cond-40aea493e6e3b117a24a,20260706T023159Z-clean-run-eu-us-gac-validation-holdo--89c4c1f93463--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-region-imbalanced-v1,fetch_large,,analytics_clients,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-imbalanced-v1__runtime-fetch_large,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-imbalanced-v1__runtime-fetch_large__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-region-imbalanced-v1__fetch_large__analytics_clients/queries/holdout_mr_raw_wide_fetch_size__dataset-pilot-region-imbalanced-v1__runtime-fetch_large__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,fetch_size,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,44eeba71df15a4d87ee327c05832562a1c95f8d4e97331c9e5b07cf4814047b5
cond-c2354b18983fde954627,20260706T023341Z-clean-run-eu-us-gac-validation-holdo--a59b1054599d--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-region-imbalanced-v1,fetch_small,,analytics_clients,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-imbalanced-v1__runtime-fetch_small,holdout_mr_raw_wide_fetch_size__dataset-pilot-region-imbalanced-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-region-imbalanced-v1__fetch_small__analytics_clients/queries/holdout_mr_raw_wide_fetch_size__dataset-pilot-region-imbalanced-v1__runtime-fetch_small__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,fetch_size,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,33f71ddd767d4c5377ef3b8fc3d98061f9a032355ba7949e6d7f43b4aa349aa3
cond-7d0f79fc868b4ff8b06f,20260706T023613Z-clean-run-eu-us-gac-validation-holdo--ae810f3d2ade--__limit_k-100__payload_repeat-64__payload_width-512,clean-run-v1-validation-holdout,validation-holdout-v1,event_raw_wide_sample,multiregion_union,pilot-region-imbalanced-v1,wan_0ms,wan_0ms,analytics_clients,holdout_mr_raw_wide_wan__dataset-pilot-region-imbalanced-v1__runtime-wan_0ms,holdout_mr_raw_wide_wan__dataset-pilot-region-imbalanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512,gac_fdw_multiregion_event_raw_wide_sample,"{""limit_k"":100,""lookback_days"":7,""min_value"":500,""payload_repeat"":64,""payload_width"":512}","fdw_union_all,fdw_remote_scan,raw_row_fetch,wide_payload_expression",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-region-imbalanced-v1__wan_0ms__analytics_clients/queries/holdout_mr_raw_wide_wan__dataset-pilot-region-imbalanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_raw_wide_sample__lookback_days-7__min_value-500__limit_k-100__payload_repeat-64__payload_width-512.sql,eu_us_gac,positive_case,wan_latency,remote_fetch_heavy,pilot,,,,,weak_prototype_coverage,False,3,20260724,1f1bec2430c0296eeb22afa01c3708259409a09ea92c892b92c9663cefcd4668
cond-9e0bc2458da5ed44af3d,20260706T023559Z-clean-run-eu-us-gac-validation-holdo--086bec1ebf89--vent_filter_summary__lookback_days-7__min_value-900,clean-run-v1-validation-holdout,validation-holdout-v1,event_filter_summary,multiregion_union,pilot-region-imbalanced-v1,wan_0ms,wan_0ms,analytics_clients,holdout_mr_event_filter_negative__dataset-pilot-region-imbalanced-v1__runtime-wan_0ms,holdout_mr_event_filter_negative__dataset-pilot-region-imbalanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_filter_summary__lookback_days-7__min_value-900,gac_fdw_multiregion_event_filter_summary,"{""lookback_days"":7,""min_value"":900}","fdw_union_all,selective_filter,remote_pushdown_candidate",master-regimes/generated/corpus/validation-holdout-v1/groups/clean-run-eu-us-gac-validation-holdout-v1__pilot-region-imbalanced-v1__wan_0ms__analytics_clients/queries/holdout_mr_event_filter_negative__dataset-pilot-region-imbalanced-v1__runtime-wan_0ms__gac_fdw_multiregion_event_filter_summary__lookback_days-7__min_value-900.sql,eu_us_gac,negative_control,wan_latency,well_reduced_localized,pilot,,,,,weak_prototype_coverage,False,3,20260724,4009915b3d13845922522463cd71e81cc7bdeccf617c547ec3391a81dd0fef13
