query_run_id,k,dominant_cluster,max_membership,nearest_center_distance,top2_membership_margin,membership_c0,distance_c0,membership_c1,distance_c1,membership_c2,distance_c2
20260626T120437Z-clean-run-eu-us-gac-v1__pilot-balanc--46ca48067a9f--_tenant_id-10__us_tenant_id-11000__lookback_days-30,3,2,0.9384970263354024,0.30592292744807825,0.9013859235366587,0.024391870865853777,1.0975586896927199,0.037111102798743766,0.9476264861705647,0.9384970263354024,0.30592292744807825
20260626T120453Z-clean-run-eu-us-gac-v1__pilot-balanc--b8a7d8902adf--_fdw_user_segment_join__lookback_days-7__limit_k-25,3,1,0.9939658310354637,0.14276393414783384,0.9891637894168996,0.001232127345972538,1.4858297777268585,0.9939658310354637,0.14276393414783384,0.0048020416185639596,0.9229952047241884
20260626T120514Z-clean-run-eu-us-gac-v1__pilot-balanc--f30ec6c6e02e--_etl_global_user_topk__lookback_days-30__limit_k-50,3,0,0.9980071503666029,0.10797003418638475,0.9965765181405118,0.9980071503666029,0.10797003418638475,0.0005622174073060482,1.4809265409890975,0.0014306322260910613,1.067985155181742
20260626T120529Z-clean-run-eu-us-gac-v1__pilot-balanc--c4f45cdc8d4b--eu_tenant_id-1__us_tenant_id-10005__lookback_days-7,3,2,0.9420362353729463,0.29892856292546144,0.9071840202752026,0.02311154952930992,1.0943365505140452,0.03485221509774367,0.9477863335686199,0.9420362353729463,0.29892856292546144
20260626T120545Z-clean-run-eu-us-gac-v1__pilot-balanc--45baa25b0121--c_etl_global_user_topk__lookback_days-1__limit_k-10,3,0,0.9980071503666029,0.10797003418638475,0.9965765181405118,0.9980071503666029,0.10797003418638475,0.0005622174073060482,1.4809265409890975,0.0014306322260910613,1.067985155181742
20260626T120600Z-clean-run-eu-us-gac-v1__pilot-balanc--0cbbd17c02d1--ulti_dimension_rollup__lookback_days-7__limit_k-100,3,1,0.959204551391361,0.2835195317590658,0.9271656438794585,0.00875654109673659,1.467018218104581,0.959204551391361,0.2835195317590658,0.032038907511902456,0.9316755945102153
20260626T120620Z-clean-run-eu-us-gac-v1__pilot-balanc--b86aa44cb985--_tenant_point_rollup__tenant_id-1__lookback_days-14,3,0,0.9988885781968728,0.08725132407668072,0.9980846021947178,0.9988885781968728,0.08725132407668072,0.0003074458009722776,1.4787133533556778,0.0008039760021549976,1.0562528962965918
20260626T120635Z-clean-run-eu-us-gac-v1__pilot-balanc--6ddee9455b99--ac_fdw_user_value_topk__lookback_days-1__limit_k-25,3,1,0.9897452136446477,0.16427112605082866,0.9815298785205329,0.0020394512312372623,1.4310828069084698,0.9897452136446477,0.16427112605082866,0.00821533512411487,0.8787707203879306
20260626T120654Z-clean-run-eu-us-gac-v1__pilot-balanc--9edea14e39e6--ltiregion_top_tenants__lookback_days-3__limit_k-100,3,1,0.993665479288067,0.1387490346950174,0.9885877276533975,0.001256769077263305,1.4339190051656765,0.993665479288067,0.1387490346950174,0.00507775163466955,0.8795874658636927
20260626T120718Z-clean-run-eu-us-gac-v1__pilot-balanc--a56ac2d1fd50--t_rollup__lookback_days-3__min_value-0__limit_k-100,3,1,0.9912361492486566,0.15653597231943736,0.9842290340327937,0.0017567355354806676,1.4375697187641021,0.9912361492486566,0.15653597231943736,0.007007115215862855,0.885803538619244
20260626T120740Z-clean-run-eu-us-gac-v1__pilot-balanc--162641692547--c_etl_global_user_topk__lookback_days-7__limit_k-10,3,0,0.9980071503666029,0.10797003418638475,0.9965765181405118,0.9980071503666029,0.10797003418638475,0.0005622174073060482,1.4809265409890975,0.0014306322260910613,1.067985155181742
20260626T120756Z-clean-run-eu-us-gac-v1__pilot-balanc--aa74558846e5--ulti_dimension_rollup__lookback_days-7__limit_k-100,3,1,0.9593497667767216,0.2876249290440597,0.927498502535597,0.008798968982153692,1.4858239011585388,0.9593497667767216,0.2876249290440597,0.031851264241124645,0.9471617020531835
20260626T120823Z-clean-run-eu-us-gac-v1__pilot-balanc--c10bf36c7e02--multi_dimension_rollup__lookback_days-3__limit_k-25,3,0,0.9906913821012332,0.18814493527142356,0.9840660603125553,0.9906913821012332,0.18814493527142356,0.0026832961100889292,1.489487820450968,0.006625321788677925,1.0855467336176172
20260626T120838Z-clean-run-eu-us-gac-v1__pilot-balanc--38509062d4b2--tenant_tier_left_join__lookback_days-30__limit_k-10,3,1,0.9611089811759878,0.2852435703345147,0.9304461524096975,0.008228190057721952,1.509488386707955,0.9611089811759878,0.2852435703345147,0.030662828766290267,0.9525154089323337
20260626T120903Z-clean-run-eu-us-gac-v1__pilot-balanc--39395373a9de--_tenant_point_rollup__tenant_id-5__lookback_days-30,3,0,0.9988885781968728,0.08725132407668072,0.9980846021947178,0.9988885781968728,0.08725132407668072,0.0003074458009722776,1.4787133533556778,0.0008039760021549976,1.0562528962965918
20260626T120918Z-clean-run-eu-us-gac-v1__pilot-balanc--07ad04a89026--_rollup__lookback_days-3__min_value-900__limit_k-25,3,2,0.6808748648329576,0.5570188676064385,0.42961810934080125,0.06786837967488613,1.248417487489998,0.2512567554921563,0.789591110400808,0.6808748648329576,0.5570188676064385
20260626T120935Z-clean-run-eu-us-gac-v1__pilot-balanc--d7aa7f236bbe--_fdw_user_segment_join__lookback_days-7__limit_k-10,3,1,0.9941829838071616,0.14088887198818942,0.9895544556002035,0.0011884879858801835,1.4850522270176887,0.9941829838071616,0.14088887198818942,0.004628528206958088,0.9227517676377158
20260626T120954Z-clean-run-eu-us-gac-v1__pilot-balanc--0b77697758ae--_gac_etl_tenant_tier_daily_rollup__lookback_days-14,3,0,0.9987135632684477,0.09240307703743571,0.9977885497698552,0.9987135632684477,0.09240307703743571,0.0003614232329596626,1.479739074504149,0.0009250134985925657,1.0649738419242327
20260626T121011Z-clean-run-eu-us-gac-v1__pilot-balanc--3fd0ecacae51--u_tenant_id-5__us_tenant_id-10100__lookback_days-30,3,2,0.9384985627741477,0.3059198938644441,0.901388446779274,0.024391321230978633,1.0975570912076662,0.03711011599487368,0.9476264516619993,0.9384985627741477,0.3059198938644441
20260626T121026Z-clean-run-eu-us-gac-v1__pilot-balanc--81e30cf3fe77--rollup__lookback_days-7__min_value-900__limit_k-100,3,2,0.6736456683292545,0.5636683636619898,0.41905063739192716,0.07175930073341807,1.2342903216549577,0.2545950309373274,0.7923685322572226,0.6736456683292545,0.5636683636619898
20260626T121042Z-clean-run-eu-us-gac-v1__pilot-balanc--82db1ce6f6ba--rollup__lookback_days-3__min_value-900__limit_k-100,3,2,0.6815840387607267,0.5549578424991514,0.43331360089605225,0.07014552337459884,1.2299623035324847,0.24827043786467445,0.7902564216203084,0.6815840387607267,0.5549578424991514
20260626T121058Z-clean-run-eu-us-gac-v1__pilot-balanc--ff30a2ef6501--etl_global_user_topk__lookback_days-14__limit_k-100,3,0,0.9980071503666029,0.10797003418638475,0.9965765181405118,0.9980071503666029,0.10797003418638475,0.0005622174073060482,1.4809265409890975,0.0014306322260910613,1.067985155181742
20260626T121114Z-clean-run-eu-us-gac-v1__pilot-balanc--e7c86dcd1aef--_rollup__lookback_days-3__min_value-500__limit_k-25,3,1,0.9850813530525466,0.19024571036743243,0.9731858917868504,0.0030231856817572135,1.4416751738431257,0.9850813530525466,0.19024571036743243,0.011895461265696156,0.89257898393328
20260626T121132Z-clean-run-eu-us-gac-v1__pilot-balanc--7f98c4743138--enant_point_rollup__tenant_id-1000__lookback_days-7,3,0,0.9988885781968728,0.08725132407668072,0.9980846021947178,0.9988885781968728,0.08725132407668072,0.0003074458009722776,1.4787133533556778,0.0008039760021549976,1.0562528962965918
20260626T121147Z-clean-run-eu-us-gac-v1__pilot-balanc--0993858e7748--t__gac_etl_top_tenants__lookback_days-7__limit_k-50,3,0,0.9988885781968728,0.08725132407668072,0.9980846021947178,0.9988885781968728,0.08725132407668072,0.0003074458009722776,1.4787133533556778,0.0008039760021549976,1.0562528962965918
20260626T121203Z-clean-run-eu-us-gac-v1__pilot-balanc--97e2107a1c6a--nt_rollup__lookback_days-1__min_value-0__limit_k-50,3,1,0.9928611507391369,0.1460559720132924,0.9871493768099119,0.0014270753316379626,1.4433574090259889,0.9928611507391369,0.1460559720132924,0.005711773929225091,0.8883016055860425
20260626T121226Z-clean-run-eu-us-gac-v1__pilot-balanc--e280f49b27ae--ultiregion_top_tenants__lookback_days-7__limit_k-10,3,1,0.9937905378025541,0.14053388389636487,0.9888241131792709,0.001243037574162775,1.4580242900091918,0.9937905378025541,0.14053388389636487,0.004966424623283271,0.8978812490098294
20260626T121248Z-clean-run-eu-us-gac-v1__pilot-balanc--4a39de7442bd--vent_filter_summary__lookback_days-7__min_value-900,3,2,0.7308838491194539,0.5086975552358488,0.5178269736017561,0.056059275362848396,1.2496257343768684,0.2130568755176978,0.7831286894765122,0.7308838491194539,0.5086975552358488
20260626T121304Z-clean-run-eu-us-gac-v1__pilot-balanc--7885463083de--tenant_tier_left_join__lookback_days-7__limit_k-100,3,1,0.9349671010932432,0.3327911358070057,0.8828651243424817,0.0129309221559953,1.488950093097977,0.9349671010932432,0.3327911358070057,0.05210197675076152,0.91422163580963
20260626T121328Z-clean-run-eu-us-gac-v1__pilot-balanc--aa23704d7bcd--_fdw_user_segment_join__lookback_days-1__limit_k-50,3,1,0.9940137927371533,0.14235868313734362,0.9892494348887056,0.0012218494143991664,1.4859873623121125,0.9940137927371533,0.14235868313734362,0.004764357848447594,0.9229321503939154
20260626T121348Z-clean-run-eu-us-gac-v1__pilot-balanc--90c9a3f7bc0a--_rollup__lookback_days-3__min_value-100__limit_k-10,3,1,0.9912246935342971,0.15933015711570214,0.9842212179470378,0.0017718308784436677,1.458849297974647,0.9912246935342971,0.15933015711570214,0.007003475587259318,0.9017755523372865
20260626T121411Z-clean-run-eu-us-gac-v1__pilot-balanc--1b5a6b5424fd--ac_fdw_user_value_topk__lookback_days-7__limit_k-50,3,1,0.9874799937611116,0.17634237325580132,0.9774679379642557,0.002507950442032365,1.4278413525028801,0.9874799937611116,0.17634237325580132,0.010012055796855948,0.8795457751969501
20260626T121431Z-clean-run-eu-us-gac-v1__pilot-balanc--0e737c7653a2--ltiregion_top_tenants__lookback_days-30__limit_k-10,3,1,0.993743451458553,0.1410739832230005,0.9887409033142275,0.001254000397121431,1.4591123750769794,0.993743451458553,0.1410739832230005,0.005002548144325545,0.8990337173260075
20260626T121453Z-clean-run-eu-us-gac-v1__pilot-balanc--d6fc48d29704--tenant_id-1000__us_tenant_id-10010__lookback_days-7,3,2,0.9427160050942195,0.2975667592612581,0.9082988540584556,0.022866843870016546,1.0936932809908966,0.03441715103576393,0.9478650326453275,0.9427160050942195,0.2975667592612581
20260626T121509Z-clean-run-eu-us-gac-v1__pilot-balanc--f81ca49820ef--enant_point_rollup__tenant_id-100__lookback_days-14,3,2,0.9389509891719707,0.3053465432225408,0.9022856220702312,0.024383643726289844,1.095805610447088,0.03666536710173947,0.9500105275484034,0.9389509891719707,0.3053465432225408
20260626T121525Z-clean-run-eu-us-gac-v1__pilot-balanc--496ded4b4d6e--ulti_dimension_rollup__lookback_days-14__limit_k-50,3,0,0.9906913821012332,0.18814493527142356,0.9840660603125553,0.9906913821012332,0.18814493527142356,0.0026832961100889292,1.489487820450968,0.006625321788677925,1.0855467336176172
20260626T121541Z-clean-run-eu-us-gac-v1__pilot-balanc--c232bc6aa77c--ent_filter_summary__lookback_days-14__min_value-500,3,1,0.9924208214659577,0.1495104295839338,0.986315615046527,0.0014739721146116316,1.460642050258511,0.9924208214659577,0.1495104295839338,0.006105206419430707,0.888218715050306
20260626T121601Z-clean-run-eu-us-gac-v1__pilot-balanc--478d9b7168d7--__limit_k-100__payload_repeat-16__payload_width-512,3,1,0.5602141584229697,0.819029257331447,0.322178246362255,0.2017499295163154,1.1709508253104908,0.5602141584229697,0.819029257331447,0.23803591206071473,1.1050921018068516
20260626T121617Z-clean-run-eu-us-gac-v1__pilot-balanc--a6948d538a6a--gion_tenant_tier_join__lookback_days-30__limit_k-25,3,1,0.9610781993237902,0.2844103945383487,0.9304085111424444,0.008252112494863892,1.5035338842843922,0.9610781993237902,0.2844103945383487,0.030669688181345803,0.9496481853947969
20260626T121641Z-clean-run-eu-us-gac-v1__pilot-balanc--f37ddd58b43f--tenant_point_rollup__tenant_id-500__lookback_days-3,3,2,0.9437920763243166,0.29573265110695174,0.9102268767654667,0.022642724116833487,1.091141200576029,0.03356519955884995,0.950702769802885,0.9437920763243166,0.29573265110695174
20260626T121656Z-clean-run-eu-us-gac-v1__pilot-balanc--eb85ab1b8528--t_rollup__lookback_days-7__min_value-0__limit_k-100,3,1,0.9901613714060145,0.16348384204915503,0.982303146469811,0.001980403657782068,1.439156840981645,0.9901613714060145,0.16348384204915503,0.007858224936203523,0.8883996294859539
20260626T121720Z-clean-run-eu-us-gac-v1__pilot-balanc--064218bf1387--enant_id-1000__us_tenant_id-10010__lookback_days-14,3,2,0.9403129554536657,0.3023546098553106,0.9043598140015595,0.02373390309422809,1.0959297936703192,0.03595314145210613,0.9476632652995093,0.9403129554536657,0.3023546098553106
20260626T121736Z-clean-run-eu-us-gac-v1__pilot-balanc--a83fb92edd85--__gac_fdw_top_tenants__lookback_days-30__limit_k-25,3,1,0.9949499469730868,0.12749742779851045,0.9908924671660835,0.0009925732199099126,1.4317426458900935,0.9949499469730868,0.12749742779851045,0.004057479807003283,0.8746657609937215
20260626T121754Z-clean-run-eu-us-gac-v1__pilot-balanc--0697aadbc381--tl_user_segment_topk__lookback_days-14__limit_k-100,3,0,0.9980071503666029,0.10797003418638475,0.9965765181405118,0.9980071503666029,0.10797003418638475,0.0005622174073060482,1.4809265409890975,0.0014306322260910613,1.067985155181742
20260626T121809Z-clean-run-eu-us-gac-v1__pilot-balanc--e7bfd6e07d36--nt_rollup__lookback_days-3__min_value-0__limit_k-50,3,1,0.9914858482645531,0.15605724448400327,0.9846845142048714,0.0017128176757651508,1.4460566885119894,0.9914858482645531,0.15605724448400327,0.006801334059681789,0.8924343518288377
20260626T121832Z-clean-run-eu-us-gac-v1__pilot-balanc--f5a4f81a5def--gion_global_user_join__lookback_days-14__limit_k-10,3,1,0.9920176144821637,0.16144887762166024,0.9857172015353011,0.0016819725709735158,1.5058447398978119,0.9920176144821637,0.16144887762166024,0.006300412946862675,0.9485007073855151
20260626T121858Z-clean-run-eu-us-gac-v1__pilot-balanc--cb4032429eb1--__gac_etl_top_tenants__lookback_days-30__limit_k-10,3,0,0.9988885781968728,0.08725132407668072,0.9980846021947178,0.9988885781968728,0.08725132407668072,0.0003074458009722776,1.4787133533556778,0.0008039760021549976,1.0562528962965918
20260626T121913Z-clean-run-eu-us-gac-v1__pilot-balanc--891dbb9ddfd4--tenant_id-100__us_tenant_id-11000__lookback_days-14,3,2,0.9402521014951883,0.30247570424740955,0.904260057848137,0.023755854857760196,1.095989198300348,0.03599204364705134,0.947662572358739,0.9402521014951883,0.30247570424740955
20260626T121929Z-clean-run-eu-us-gac-v1__pilot-balanc--662766e69bce--tenant_point_rollup__tenant_id-100__lookback_days-1,3,0,0.9988885781968728,0.08725132407668072,0.9980846021947178,0.9988885781968728,0.08725132407668072,0.0003074458009722776,1.4787133533556778,0.0008039760021549976,1.0562528962965918
20260626T121944Z-clean-run-eu-us-gac-v1__pilot-balanc--f3532ec6f45c--ion_user_segment_join__lookback_days-7__limit_k-100,3,1,0.9732467458985249,0.24924989523776042,0.9520867548809844,0.005593263083934729,1.5164572928555116,0.9732467458985249,0.24924989523776042,0.02115999101754046,0.9518808788381486
20260626T122012Z-clean-run-eu-us-gac-v1__pilot-balanc--94f4bd3875e7--gion_user_segment_join__lookback_days-7__limit_k-50,3,1,0.9732529396580831,0.24924584988074677,0.9520980583187468,0.005592179002580592,1.5165389417368567,0.9732529396580831,0.24924584988074677,0.02115488133933624,0.9519480123624776
20260626T122039Z-clean-run-eu-us-gac-v1__pilot-balanc--e33ac95cecdc--__limit_k-250__payload_repeat-64__payload_width-512,3,2,0.49483676725372727,0.7684131622974877,0.19950886256055156,0.2953279046931757,0.9205553625633398,0.20983532805309707,1.0375259524090976,0.49483676725372727,0.7684131622974877
20260626T122054Z-clean-run-eu-us-gac-v1__pilot-balanc--803068dfd441--nt_rollup__lookback_days-1__min_value-0__limit_k-25,3,1,0.9928899298375771,0.14666596531052323,0.9872043865346973,0.0014245268595431048,1.450307214187056,0.9928899298375771,0.14666596531052323,0.005685543302879789,0.893458823238735
20260626T122117Z-clean-run-eu-us-gac-v1__pilot-balanc--4ed7b86c0413--gion_global_user_join__lookback_days-30__limit_k-10,3,1,0.9912348138467274,0.16752101752118015,0.9843289284086937,0.001859300715238851,1.508199251424201,0.9912348138467274,0.16752101752118015,0.006905885438033726,0.9528056291447133
20260626T122145Z-clean-run-eu-us-gac-v1__pilot-balanc--627db6442297--enant_tier_left_join__lookback_days-30__limit_k-100,3,1,0.9590728423478385,0.28139119759480147,0.926692320171213,0.0085466354755359,1.4683522468733046,0.9590728423478385,0.28139119759480147,0.03238052217662562,0.921211219696732
20260626T122203Z-clean-run-eu-us-gac-v1__pilot-balanc--a7730d0bea65--ulti_dimension_rollup__lookback_days-1__limit_k-100,3,1,0.9721532203339315,0.24696435007803244,0.9501722906963733,0.005865850028510319,1.4771533497392224,0.9721532203339315,0.24696435007803244,0.021980929637558187,0.930304878448887
20260626T122223Z-clean-run-eu-us-gac-v1__pilot-balanc--27eb89a7ffe6--_fdw_global_user_join__lookback_days-30__limit_k-50,3,1,0.9939758889658163,0.14420015048672358,0.9892095006751317,0.0012577227434990303,1.4900215204855551,0.9939758889658163,0.14420015048672358,0.00476638829068463,0.9347187712706111
20260626T122243Z-clean-run-eu-us-gac-v1__pilot-balanc--2486c911fc80--vent_filter_summary__lookback_days-1__min_value-100,3,1,0.9966144510022055,0.11096097503450514,0.9938748359604128,0.0006459339560020174,1.4490685705126087,0.9966144510022055,0.11096097503450514,0.002739615041792637,0.8739034174100136
20260626T122301Z-clean-run-eu-us-gac-v1__pilot-balanc--45ccde3f562f--_tenant_id-100__us_tenant_id-10005__lookback_days-1,3,2,0.9520427840367391,0.27857485743440574,0.9238087126589442,0.01972314458546589,1.0820068854784404,0.028234071377794944,0.9543352202869991,0.9520427840367391,0.27857485743440574
20260626T122316Z-clean-run-eu-us-gac-v1__pilot-balanc--6339a9a44a77--_tenant_tier_left_join__lookback_days-1__limit_k-10,3,1,0.9390516835364537,0.3202968770495266,0.8900683493482128,0.011964982275305305,1.4747717396982447,0.9390516835364537,0.3202968770495266,0.048983334188240926,0.900486295260883
20260626T122334Z-clean-run-eu-us-gac-v1__pilot-balanc--3322e19cb12d--__limit_k-100__payload_repeat-16__payload_width-512,3,1,0.5602143199254194,0.8190292681364622,0.3221784560197618,0.20174981616892307,1.1709511891605404,0.5602143199254194,0.8190292681364622,0.23803586390565756,1.1050923061367188
20260626T122349Z-clean-run-eu-us-gac-v1__pilot-balanc--2c2c2d3090f8--_tenant_tier_left_join__lookback_days-1__limit_k-25,3,1,0.93046259193716,0.3435761911619211,0.8747821716051115,0.013856987730791553,1.4979026553088808,0.93046259193716,0.3435761911619211,0.05568042033204841,0.9206017692569163
20260626T122412Z-clean-run-eu-us-gac-v1__pilot-balanc--9ede6e682a98--_rollup__lookback_days-3__min_value-500__limit_k-10,3,1,0.9852217867102929,0.19095729949383297,0.9734460202969899,0.0030024468764040394,1.4506304871027682,0.9852217867102929,0.19095729949383297,0.01177576641330307,0.8991392430785945
20260626T122431Z-clean-run-eu-us-gac-v1__pilot-balanc--b6c133d6a824--vent_filter_summary__lookback_days-7__min_value-900,3,2,0.7127532401301271,0.5260536812240173,0.4834127603327476,0.057906280072493495,1.2664988531472996,0.22934047979737945,0.7823309886638894,0.7127532401301271,0.5260536812240173
20260626T122447Z-clean-run-eu-us-gac-v1__pilot-balanc--11bb0ea5c395--eu_tenant_id-5__us_tenant_id-11000__lookback_days-7,3,2,0.9430836489331745,0.29682781530655267,0.9089020361138621,0.022734738247513046,1.0933411287897647,0.03418161281931241,0.9479158349933136,0.9430836489331745,0.29682781530655267
