query_run_id,main_root_actual_total_time_ms,main_root_actual_rows,main_root_plan_rows,main_total_cost,has_foreign_scan,has_custom_scan,has_join,has_sort,has_hash,has_aggregate,has_limit,has_materialize,join_node_count,hash_join_count,merge_join_count,nested_loop_count,remote_path_share,fdw_remote_sql_count,fdw_remote_plan_count,remote_region_actual_rows_sum,remote_region_actual_rows_cv,remote_region_actual_rows_max_share,remote_region_actual_rows_min_max_ratio,remote_region_actual_rows_active_share,remote_region_zero_row_count,remote_region_nonzero_count,remote_region_tuple_bytes_sum,remote_region_tuple_bytes_cv,remote_region_tuple_bytes_max_share,remote_region_tuple_bytes_min_max_ratio,remote_region_tuple_bytes_active_share,remote_region_task_count_sum,remote_region_task_count_cv,remote_region_task_count_max_share,remote_region_task_count_min_max_ratio,remote_region_task_count_active_share,remote_region_plan_fingerprint_count,remote_region_dominant_plan_fingerprint_share,remote_plan_node_count_sum,remote_plan_max_depth,remote_has_custom_scan,remote_has_sort,remote_has_hash_join,remote_actual_rows_sum,global_fanin_ratio,remote_to_final_rows_ratio,finalize_share,drf_bytes_proxy,wan_output_rows,wan_output_bytes_proxy,regional_reduction_input_rows_proxy,regional_reduction_input_bytes_proxy,drf_rows_proxy,wan_output_to_final_rows_ratio,global_group_count_proxy,global_group_density,global_group_merge_ratio,task_count_to_shard_count_ratio,task_count_to_configured_region_shard_slots_ratio,task_count_to_observed_region_shard_slots_ratio,active_task_share,tasks_per_worker_ratio,temp_bytes_to_wan_bytes_ratio,temp_blocks_per_wan_row,temp_blocks_per_final_row,temp_blocks_per_regional_input_row,spill_per_wan_mb,root_rows_estimate_error_log,rows_estimate_error_max_abs_log,rows_estimate_error_mean_abs_log,foreign_scan_rows_estimate_error_log,aggregate_rows_estimate_error_log,join_rows_estimate_error_log,sort_rows_estimate_error_log,remote_root_rows_estimate_error_log,temp_blocks_sum,spill_flag,external_sort_count,sort_space_used_max,hash_batches_max,memory_pressure_score_v1,task_count,citus_map_merge_job_count,citus_repartition_query,worker_task_plan_count,worker_task_actual_rows_sum,worker_task_actual_rows_cv,worker_task_actual_rows_max_share,worker_task_scan_actual_rows_sum,worker_task_scan_actual_rows_cv,worker_task_scan_actual_rows_max_share,remote_region_rows_isf,remote_region_bytes_isf,worker_task_scan_rows_isf,worker_task_root_rows_isf,worker_task_within_region_scan_rows_isf_max,worker_task_index_scan_share,worker_task_seq_scan_share,worker_task_bitmap_scan_share,worker_task_node_count_sum,worker_task_plan_max_depth_max,worker_task_plan_max_depth_mean,worker_task_join_node_count,worker_task_aggregate_node_count,worker_task_sort_node_count,worker_task_blocking_node_count,worker_task_scan_node_count,worker_task_materialization_node_count,worker_task_parallel_node_count,worker_task_bitmap_node_count,worker_task_index_access_node_count,worker_task_sequential_access_node_count,worker_task_spill_capable_node_count,worker_task_plan_fingerprint_count,worker_task_plan_fingerprint_dominant_share,worker_task_region_task_count_cv,worker_task_region_rows_cv,worker_task_region_rows_max_share,worker_task_region_scan_rows_cv,worker_task_region_scan_rows_max_share,worker_task_within_region_rows_cv_max,worker_task_within_region_rows_cv_mean,worker_task_within_region_rows_max_share_max,worker_task_within_region_scan_rows_cv_max,worker_task_within_region_scan_rows_cv_mean,worker_task_within_region_scan_rows_max_share_max,worker_task_within_region_plan_fingerprint_count_max,worker_task_within_region_plan_fingerprint_count_mean,main_node_type_count_Aggregate,main_node_type_count_Append,main_node_type_count_ForeignScan,main_node_type_count_Limit,main_node_type_count_MergeJoin,main_node_type_count_Sort,main_node_type_count_SubqueryScan,main_node_type_count_Hash,main_node_type_count_HashJoin,main_node_type_count_IncrementalSort,main_node_type_count_SeqScan,main_node_type_count_MergeAppend,main_node_type_count_CustomScan,worker_node_count_seq_scan,worker_node_count_index_scan,worker_node_count_index_only_scan,worker_node_count_bitmap_heap_scan,worker_node_count_bitmap_index_scan,worker_node_count_hash_join,worker_node_count_merge_join,worker_node_count_nested_loop,worker_node_count_sort,worker_node_count_incremental_sort,worker_node_count_hash_aggregate,worker_node_count_group_aggregate,worker_node_count_aggregate,worker_node_count_materialize,worker_node_count_memoize,worker_node_count_other
20260704T022049Z-clean-run-eu-us-gac-region-asymmetry--825cc13bd8b1--nt_rollup__lookback_days-1__min_value-0__limit_k-50,2105.652,50.0,50.0,553.76,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9944088576839857,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,255.34,8000.0,0.0055911423160142975,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,8000.0,50.0,0.000125,8000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,74.24,0.00928,405.4061433447099,0.0,3.5161452988107733,2.122879272649813,3.5161452988107733,2.436214137100507,,-1.37147927533475,0.693142180597445,3712.0,1.0,0.0,256.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022106Z-clean-run-eu-us-gac-region-asymmetry--9a7d87573b27--fdw_multiregion_raw_region_rollup__lookback_days-30,2348.814,2.0,199.0,823.16,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9464964020139527,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,6400000.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,193448.0,200000.0,0.053503597986047265,1.0,400000.0,6400000.0,400000.0,6400000.0,1.0,200000.0,2.0,5e-06,200000.0,2.0,1.0,1.0,1.0,16.0,3.75296,0.00733,1466.0,0.00733,480.37888,-4.199705077879927,6.114812317780196,5.34830283610516,6.114178293617833,-4.199705077879927,,-4.199705077879927,0.693142180597445,2932.0,1.0,0.0,25.0,1.0,7.983781068977451,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022123Z-clean-run-eu-us-gac-region-asymmetry--61745e31e697--_tenant_id-100__us_tenant_id-10100__lookback_days-7,35.282,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971940366192393,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,35.5,200.0,0.002805963380760633,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.2512917986064953,0.7367242498293365,2.2512917986064953,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022138Z-clean-run-eu-us-gac-region-asymmetry--a85d09d19f95--gion_global_user_join__lookback_days-30__limit_k-25,5021.17,18.0,18.0,1608.99,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.7244114419547635,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,19126272.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,32605.11111111111,33333.333333333336,0.27558855804523646,1.0,600000.0,19126272.0,600000.0,19126272.0,1.0,33333.333333333336,18.0,3e-05,33333.333333333336,4.0,2.0,2.0,2.0,32.0,63.822679087696756,0.24835,8278.333333333334,0.24835,8169.302923225185,0.0,9.870706063011749,4.033129351457873,5.827654795177199,0.0,9.870706063011749,9.870706063011749,0.693142180597445,149010.0,1.0,6.0,8776.0,1.0,17.91177540770598,128.0,,0,128.0,600000.0,0.4428513670898322,0.015666666666666666,600000.0,0.4428513670898322,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.4513446576619691,0.4427683137470273,0.03133333333333333,0.4513446576619691,0.4427683137470273,0.03133333333333333,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022157Z-clean-run-eu-us-gac-region-asymmetry--bcb583497976--egion_global_user_join__lookback_days-7__limit_k-25,4175.839,18.0,18.0,1608.99,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.881922171807869,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,19126272.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,16092.222222222223,33333.333333333336,0.11807782819213099,1.0,600000.0,19126272.0,600000.0,19126272.0,1.0,33333.333333333336,18.0,3e-05,33333.333333333336,4.0,2.0,2.0,2.0,32.0,24.757682835421353,0.09633833333333333,3211.277777777778,0.09633833333333333,3168.983402933933,0.0,8.41236586692007,3.41436207996583,5.111018268193043,0.0,8.41236586692007,8.41236586692007,0.693142180597445,57803.0,1.0,2.0,4928.0,1.0,12.964813256418221,128.0,,0,128.0,600000.0,0.4428513670898322,0.015666666666666666,600000.0,0.4428513670898322,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.4513446576619691,0.4427683137470273,0.03133333333333333,0.4513446576619691,0.4427683137470273,0.03133333333333333,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022217Z-clean-run-eu-us-gac-region-asymmetry--c23090b2835e--ltiregion_top_tenants__lookback_days-30__limit_k-25,2476.239,25.0,25.0,1048.02,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9617419804792671,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,15475.52,16000.0,0.03825801952073299,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,16000.0,25.0,6.25e-05,16000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,148.48,0.00928,405.4061433447099,0.0,5.8276496285402395,2.346926970677366,5.8276496285402395,2.2980974265246576,,-2.0452083700375936,0.693142180597445,3712.0,1.0,0.0,158.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022234Z-clean-run-eu-us-gac-region-asymmetry--f060ee84dee6--u_tenant_id-5__us_tenant_id-10001__lookback_days-30,36.612,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9963126843657818,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,192.0,200.0,0.0036873156342182344,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.886705197443856,1.2921140440617658,3.886705197443856,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022248Z-clean-run-eu-us-gac-region-asymmetry--0d1cb22390b0--tenant_id-100__us_tenant_id-10800__lookback_days-30,35.706,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968632722791687,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,192.0,200.0,0.003136727720831285,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8969093676180977,1.2920603369263082,3.8969093676180977,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022303Z-clean-run-eu-us-gac-region-asymmetry--85ab3e76aa2b--u_tenant_id-20__us_tenant_id-10005__lookback_days-7,36.061,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972823826294333,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,49.5,200.0,0.0027176173705667087,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.6210388241125804,0.8438976432469641,2.6210388241125804,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022318Z-clean-run-eu-us-gac-region-asymmetry--2c50cd617799--c_fdw_multiregion_event_full_scan_summary__case-001,148.587,1.0,1.0,302.44,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998115582116874,2.0,2.0,2.0,0.0,0.5,1.0,1.0,0.0,2.0,2560.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,66.0,2.0,2.0,0.0001884417883125145,200000.0,2.0,2560.0,400000.0,512000000.0,200000.0,2.0,1.0,0.5,2.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,0.0,64.0,,0,64.0,64.0,0.0,0.015625,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.0,1.504,0.0,1.0,0.0,128.0,1.0,1.0,0.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.03125,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
20260704T022332Z-clean-run-eu-us-gac-region-asymmetry--a9625e2ac05f--_tenant_id-20__us_tenant_id-10001__lookback_days-30,39.068,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9968772396846524,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,195.0,200.0,0.003122760315347596,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.8969093676180977,1.2972690941769922,3.8969093676180977,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022346Z-clean-run-eu-us-gac-region-asymmetry--86a369de8ddd--tenant_id-800__us_tenant_id-10001__lookback_days-30,35.529,2.0,2.0,305.8,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995581074615103,2.0,2.0,400.0,0.0,0.5,1.0,1.0,0.0,2.0,9600.0,0.0,0.5,1.0,1.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400.0,191.5,200.0,0.004418925384896945,2.0,400.0,9600.0,800.0,19200.0,2.0,200.0,2.0,0.005,200.0,0.0625,0.03125,0.03125,0.03125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.886705197443856,1.2912391514140753,3.886705197443856,0.0,,0.0,5.303304908059076,0.0,0.0,0.0,25.0,1.0,0.0,2.0,,0,2.0,400.0,0.0,0.5,800.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022400Z-clean-run-eu-us-gac-region-asymmetry--705ca06ba078--gion_user_segment_join__lookback_days-7__limit_k-25,4089.2,9.0,22.0,1713.87,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.896838745964981,4.0,4.0,600000.0,0.0,0.5,1.0,1.0,0.0,2.0,18726912.0,0.0,0.5,1.0,1.0,128.0,0.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,600000.0,32182.333333333332,66666.66666666667,0.10316125403501902,1.0,600000.0,18726912.0,600000.0,18726912.0,1.0,66666.66666666667,9.0,1.5e-05,66666.66666666667,4.0,2.0,2.0,2.0,32.0,24.41557305336833,0.09302333333333333,6201.555555555556,0.09302333333333333,3125.1933508311463,-0.832909122935104,8.229844396754578,3.5004932210542785,4.84343737506235,-0.832909122935104,8.229844396754578,8.229844396754578,0.693142180597445,55814.0,1.0,2.0,4728.0,1.0,12.929797929448833,128.0,,0,128.0,600000.0,0.37599054361631074,0.015666666666666666,600000.0,0.37599054361631074,0.015666666666666666,1.0,1.0,2.005333333333333,2.005333333333333,2.005333333333333,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,128.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.38840986370356534,0.37577830239077137,0.03133333333333333,0.38840986370356534,0.37577830239077137,0.03133333333333333,1.0,1.0,3.0,1.0,4.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022419Z-clean-run-eu-us-gac-region-asymmetry--19ac42525edb--ultiregion_top_tenants__lookback_days-1__limit_k-25,2155.134,25.0,25.0,1048.02,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9949218934878296,2.0,2.0,400000.0,0.0,0.5,1.0,1.0,0.0,2.0,9601024.0,0.0,0.5,1.0,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,400000.0,509.6,16000.0,0.005078106512170454,1.0,400000.0,9601024.0,400000.0,9601024.0,1.0,16000.0,25.0,6.25e-05,16000.0,2.0,1.0,1.0,1.0,16.0,3.167235494880546,0.00928,148.48,0.00928,405.4061433447099,0.0,2.421537035855411,1.7247414171657525,2.421537035855411,2.2955955488123334,,-2.0452083700375936,0.693142180597445,3712.0,1.0,0.0,158.0,1.0,8.21959545417708,64.0,,0,64.0,400000.0,0.16502121075789014,0.0235,400000.0,0.16502121075789014,0.0235,1.0,1.0,1.504,1.504,1.504,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.18914544668059022,0.16292475330283535,0.047,0.18914544668059022,0.16292475330283535,0.047,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260704T022435Z-clean-run-eu-us-gac-region-asymmetry--0b82b380da68--ent_filter_summary__lookback_days-30__min_value-900,296.944,1.0,1.0,593.86,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879303841801821,2.0,2.0,39935.0,0.013096281457368223,0.5065481407286841,0.9741460279796332,1.0,0.0,2.0,638976.0,0.01282051282051282,0.5064102564102564,0.9746835443037974,1.0,64.0,0.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,39935.0,38601.0,39935.0,0.012069615819817888,1.0,39935.0,638976.0,39935.0,638976.0,1.0,39935.0,1.0,2.5040691123074996e-05,39935.0,2.0,1.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.445677753452799,1.1085374103282337,4.445677753452799,0.0,,,-1.6242062833596462,0.0,0.0,0.0,,1.0,0.0,64.0,,0,64.0,39935.0,0.15703055337625466,0.02218605233504445,39935.0,0.15703055337625466,0.02218605233504445,1.0130962814573683,1.0128205128205128,1.4199073494428447,1.4199073494428447,1.4387496194052574,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,1.0,0.0,0.013096281457368223,0.5065481407286841,0.013096281457368223,0.5065481407286841,0.1843564825934431,0.15435451246333767,0.04496092560641429,0.1843564825934431,0.15435451246333767,0.04496092560641429,1.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
